# index, snapid,haloid,subhid,ag_stellar,ag_total,eq_stellar,eq_total,ms_stellar,ms_total,vd_stellar
# index, snapid,haloid,subhid,ag_stellar,ag_total,eq_stellar,eq_total,ms_stellar,ms_total,vd_stellar
# index, snapid,haloid,subhid,ag_stellar,ag_total,eq_stellar,eq_total,ms_stellar,ms_total,vd_stellar
# index, snapid,haloid,subhid,ag_stellar,ag_total,eq_stellar,eq_total,ms_stellar,ms_total,vd_stellar
# index, snapid,haloid,subhid,ag_stellar,ag_total,eq_stellar,eq_total,ms_stellar,ms_total,vd_stellar
30 135 30 154948 -29.8371433146 -19.314081566 1.26051995602 1.58113792496 5.53002e+11 3.07537841154e+13 243.912728154
52 135 52 194303 -79.4520068014 -64.1145470819 1.2117085559 1.28289329875 4.44433e+11 3.29256957411e+13 256.298211707
64 135 64 208807 19.9344326193 28.0542331044 1.73550257086 1.19887816578 2.67557e+11 1.37969397702e+13 202.069524862
36 135 36 167867 26.6898330033 29.741581518 1.51597419905 1.47869311865 6.01727e+11 3.37750889415e+13 266.455694503
78 135 78 222715 0.0192285264186 0.0643401178469 222.367472811 181.10834789 3.69597e+11 1.49337923188e+13 205.559311161
57 135 57 200653 -70.3701008566 -47.0671348714 1.29774842563 1.720711345 3.2067e+11 2.49393314367e+13 204.419823224
69 135 69 213907 -50.1124664209 -31.7049322625 1.46145697018 1.47117504137 2.83823e+11 2.17312659122e+13 204.38881469
83 135 83 226995 36.7462323557 43.3415773225 1.53249819332 1.56457300936 1.41321e+11 1.0567682444e+13 194.41232397
62 135 62 206714 86.4523109705 83.1411400809 1.92984282192 1.79140521413 2.36703e+11 1.29728645954e+13 176.009395264
35 135 35 165890 29.7893368275 68.7030089108 1.0318137351 1.03830408399 4.45572e+11 4.95780934635e+13 304.497856551
41 135 41 177128 23.9605858002 47.374618188 1.89515633348 1.5664864884 2.54434e+11 3.25130420534e+13 203.649784984
74 135 74 218651 66.4376925257 72.290255868 1.99309331126 1.48712827013 2.49204e+11 1.98102505298e+13 201.824799769
88 135 88 230993 85.4952875463 -29.3021775183 1.23707984813 1.05071131949 2.37946e+11 1.5417273341e+13 177.459387515
67 135 67 211756 -61.1720131815 -50.8795766838 1.82998328547 1.35948534315 1.49728e+11 1.4490518458e+13 177.735481386
79 135 79 223484 18.2053556638 17.940237941 3.00152959718 1.43047944828 1.16987e+11 8.58643602096e+12 143.173083631
40 135 40 175435 -27.4032704862 -24.9557382135 1.63645292445 1.52873405342 2.84743e+11 2.25786597478e+13 196.867580237
46 135 46 185229 29.9180135294 -7.07173906639 1.20666433569 1.20352418859 3.29042e+11 1.44280705641e+13 187.305858718
72 135 72 216740 40.5259247502 52.1472456198 1.31342952482 1.21283803666 3.1014e+11 2.16689416467e+13 215.902752147
93 135 93 234535 35.8158235102 33.3578236521 1.96498231404 1.74952039303 3.50886e+11 1.58910076716e+13 211.385610174
84 135 84 227854 15.4602166944 32.750323142 1.50574745026 1.46619209602 3.87867e+11 1.54654299223e+13 224.027970804
77 135 77 221673 -4.30433824511 1.9717996206 1.36419058631 1.35132022374 9.70215e+10 4.51945137686e+12 164.982040844
45 135 45 183683 76.5956553522 66.7242394969 1.2481859015 1.26216944001 3.39595e+11 2.76699781623e+13 215.13410012
51 135 51 192506 59.2466039904 61.1695736337 2.41206613288 2.18776838541 4.24515e+11 3.62907241365e+13 233.045481921
98 135 98 238393 32.318687342 41.3664978205 2.40770613506 1.44654734019 3.12938e+11 1.655476017e+13 213.370708945
82 135 82 226317 -66.9503157156 -53.2508809365 1.87898281562 1.84105910837 2.6598e+11 1.16249868729e+13 183.929938222
89 135 89 231879 -41.3210604332 -68.5626347657 1.24862757419 1.24966770801 4.07241e+11 1.743316123e+13 240.580839726
103 135 103 241415 77.8420491606 -89.2420114765 1.23796778484 1.20241129228 3.16781e+11 1.52144289011e+13 204.096555687
56 135 56 199142 -24.4828958774 -47.7558719082 1.59236331807 1.19024638132 1.74397e+11 2.461576957e+13 197.220947633
94 135 94 235351 -67.2999224683 -73.6115356255 1.23721744089 1.1811095193 2.01839e+11 1.59565572101e+13 204.449691171
87 135 87 230214 -78.2276259253 -88.6745800294 1.4059351204 1.26691265991 4.03281e+11 1.59304182895e+13 206.862108105
50 135 50 191220 -23.994367241 -32.3493897316 1.17372305215 1.06192495793 6.87639e+11 3.61295994359e+13 244.64366296
99 135 99 239022 -36.9700370599 -35.0108049448 1.3780620585 1.14745461325 2.3964e+11 1.42208838794e+13 180.615757485
92 135 92 233879 15.1632219648 17.981177725 2.08798922914 1.77870316968 8.77428e+10 9.76059269987e+12 165.483929538
108 135 108 244157 -63.8593604954 -61.4957183873 1.65100789446 1.3958593857 3.55346e+11 1.56521051552e+13 204.834839905
97 135 97 237483 -35.4328697187 45.5809533934 1.19554116782 1.16009544373 2.0252e+11 1.21798024093e+13 171.962923458
61 135 61 205582 76.0507587296 -5.46492405155 1.02477381375 1.11699352275 4.3228e+11 2.62107774452e+13 208.15137748
55 135 55 198179 -27.1594339314 -37.0275618744 1.52598458699 1.59421713992 5.72539e+11 2.66182829043e+13 231.665356778
104 135 104 242071 -48.3814014773 -51.039751065 1.47233387501 1.35796738851 4.24476e+11 1.49962312805e+13 226.611412095
113 135 113 247039 -49.9350078669 -52.1362349367 1.62115345018 1.5008991129 2.10958e+11 1.10506624902e+13 177.300693162
102 135 102 240775 52.955832831 53.0439175511 1.88613879097 1.57858797668 1.32939e+11 1.20128548308e+13 165.353539136
109 135 109 244672 0.260143786688 0.135957824198 70.5063514367 113.84468044 3.43716e+11 1.26855038106e+13 211.385162653
60 135 60 204393 21.532105915 10.8317050576 1.73493858602 1.78636154462 1.53752e+11 2.17619141927e+13 182.909811743
118 135 118 249937 -41.1453289653 -59.9908898549 1.16702331444 1.28939924016 1.95652e+11 1.39543106032e+13 174.780560149
66 135 66 210738 46.8274741691 57.420282153 1.20983762746 1.46202970784 3.81295e+11 2.04670806084e+13 206.351681752
114 135 114 247544 83.5143937958 88.1086990054 1.58186660954 1.79637888096 2.50514e+11 1.38203859718e+13 193.210060406
107 135 107 243669 -39.5133198554 -68.302752244 1.23900410869 1.29027297717 3.27027e+11 1.48079420061e+13 202.028167328
123 135 123 252559 -30.0546673907 -37.1696572395 1.2751251779 1.27145933695 2.87198e+11 1.19199278145e+13 182.688194935
65 135 65 209975 -4.34631208953 1.54181554632 1.25112682432 1.3095770645 6.44796e+11 2.56771025245e+13 254.589865009
71 135 71 215567 -62.8078831127 -79.4160139224 1.21559936462 1.27135296091 2.56311e+11 2.08962760751e+13 215.490698782
119 135 119 250636 -16.3296456363 -10.1531102209 1.28782287015 1.13944507046 2.26478e+11 1.39336530568e+13 186.523541013
112 135 112 246642 -34.3866943904 -42.8112998858 1.17922346864 1.04274502017 3.17102e+11 1.55216547568e+13 204.837896995
128 135 128 255100 -85.6091317729 -36.1236174477 1.43468655132 1.48442992098 1.66661e+11 7.53517838752e+12 151.044920658
76 135 76 220767 56.0417103219 60.0032535928 1.32664758473 1.39570796125 3.41153e+11 1.73321329943e+13 202.308089364
70 135 70 214813 -14.1920133557 -5.11903485167 1.45658289514 1.77307108818 4.01343e+11 1.81099054623e+13 207.781446459
117 135 117 249381 54.2232705293 49.4763501502 1.74825391968 1.76071227974 2.39521e+11 1.4548308166e+13 185.566667823
124 135 124 253015 -12.3628854781 -14.7947942424 1.56605115598 1.59379479144 2.99599e+11 1.26780914952e+13 185.582804379
133 135 133 257808 -0.776549387288 -8.82398604778 1.60001975241 1.58297023558 1.79537e+11 9.41992377933e+12 162.75940411
129 135 129 255612 -45.4167713787 -45.4162999319 1.26618846555 1.48550912328 1.6079e+11 1.24072280478e+13 180.225025618
81 135 81 225517 11.9173842192 13.8843966485 1.59421337245 1.61830509119 2.21758e+11 1.82049257886e+13 210.902910566
122 135 122 251933 51.9564618991 56.4387663691 1.46157829237 1.43243531129 2.73029e+11 1.29050961692e+13 205.38823913
138 135 138 260067 76.2150253239 84.1396066541 1.42748690715 1.1528109879 3.30494e+11 1.27741717899e+13 200.237888609
75 135 75 219708 -2.08136485512 -5.37552731578 2.0019829 2.04079700256 3.34197e+11 1.61066316914e+13 192.680464589
134 135 134 258223 37.9042815494 34.6776290499 1.87997467845 1.946861492 2.76306e+11 9.32793153978e+12 171.916177855
127 135 127 254586 22.3791256968 18.5938976056 1.51029900002 1.6979360316 2.17713e+11 1.08442504858e+13 184.324114784
80 135 80 224435 -70.268352754 -58.2479934171 1.41530054593 1.31882229662 1.32716e+11 1.1255409833e+13 162.867375017
143 135 143 262551 -87.6844076728 -85.9917488474 1.88466115523 1.80769641474 2.05359e+11 8.84475042547e+12 179.934047065
139 135 139 260465 50.3163250216 48.8881449735 1.44494706631 1.38583543742 2.0277e+11 1.05445850128e+13 167.08323557
86 135 86 229474 -88.2780769084 -79.9624670214 1.24755010103 1.13370341259 4.44814e+11 1.97501245657e+13 232.947850712
132 135 132 257377 13.6727164774 13.2287885964 1.27617526306 1.35767444624 1.71415e+11 9.5684883345e+12 166.896140489
144 135 144 263115 -69.6813474582 -4.99944098951 1.25177953875 1.11264749226 2.33829e+11 1.08764438961e+13 181.136126829
148 135 148 264818 -8.28936268846 -29.1358429234 1.56496036355 1.29788345401 1.15552e+11 1.17829442413e+13 152.360852712
91 135 91 233087 -0.261690998831 -0.262601665171 47.9942173574 56.197599799 1.34821e+11 1.02023663784e+13 187.190033206
85 135 85 228508 85.6536812391 83.7285835094 2.45335851562 1.7267634587 1.03446e+11 1.37193459825e+13 136.073909472
137 135 137 259713 -75.4274547305 -72.2124013641 1.64833712292 1.69243813165 2.28725e+11 6.32043466029e+12 168.463523327
149 135 149 265345 -76.7723733186 -73.413793076 1.2530238031 1.47235651272 2.96117e+11 8.66641671043e+12 184.382150428
153 135 153 267211 64.4790884676 51.4989425007 1.35686237861 1.24906605325 2.86689e+11 1.22565563738e+13 191.77468176
90 135 90 232441 31.1174285056 4.55531518056 1.02842336181 1.07020894549 4.22553e+11 1.31849798887e+13 210.716422338
142 135 142 262030 -50.1782015986 -51.9488879223 1.80353147157 1.40577366553 2.59391e+11 1.05142475129e+13 178.899967661
96 135 96 236686 47.1846997284 42.9055139789 2.29850757585 1.41152046414 3.20641e+11 1.62192771042e+13 192.971906383
154 135 154 267605 -59.6775232946 -60.4679673524 1.14340884585 1.01300276739 2.81177e+11 1.1147259334e+13 206.303559893
158 135 158 269276 35.3330755636 32.7258733621 1.13303929176 1.32936114925 3.34031e+11 9.95509509206e+12 188.943968677
95 135 95 236045 65.2247009672 65.8796275345 1.16079479437 1.2065964196 2.11063e+11 1.74641174394e+13 204.630130399
147 135 147 264498 72.5743245758 63.9812609255 1.35768684637 2.06766452008 2.67249e+11 7.94073063011e+12 192.297509377
101 135 101 240028 -63.6288027236 -66.3547772102 2.7312655853 1.8198799276 1.37975e+11 1.63583831594e+13 151.762821911
159 135 159 269755 55.4575651007 -38.1142975385 1.08067826834 1.07032455164 1.93251e+11 1.03222082184e+13 180.313681264
163 135 163 271246 -54.5816113927 -75.3045640642 1.35294800203 1.15662705307 2.06675e+11 1.18846893109e+13 168.688431069
152 135 152 266775 -23.2157672841 85.3882257515 1.1049846969 1.27287776483 1.87846e+11 9.56436281702e+12 170.431236769
164 135 164 271581 -51.8618908772 -51.6284107703 1.4820187185 1.50003412916 2.16042e+11 1.09579453437e+13 195.779458591
100 135 100 239606 -5.87704256535 30.128766748 1.08409779873 1.14151180547 4.66913e+11 1.40204497964e+13 232.279960462
157 135 157 268840 76.018034417 74.642157709 1.8368333256 1.51543502129 2.16872e+11 9.73055190182e+12 188.17948366
169 135 169 273741 -85.8506114358 -84.5677688756 1.99790277251 1.69534648047 1.46279e+11 8.27014136045e+12 153.340309898
106 135 106 242959 -88.672082076 -87.8832488635 1.66224691295 1.58772731514 2.01112e+11 1.19549277237e+13 156.421184637
168 135 168 273476 27.7786063415 19.1263911 1.4691111751 1.40950723349 2.52699e+11 9.75198399914e+12 186.734364799
105 135 105 242515 29.6684396704 74.1386268002 1.13300230955 1.0575817253 3.3086e+11 1.5216852574e+13 221.221427528
162 135 162 270861 47.7046714968 -89.5327517723 1.12212644606 1.22459089574 2.02411e+11 8.7923663032e+12 168.974306459
173 135 173 275494 -58.1209993844 -48.265825369 1.5494127515 1.57025840108 1.75367e+11 6.86995528918e+12 160.349772014
174 135 174 275937 17.2165221757 17.0615315509 1.61902513466 1.41367824719 1.73774e+11 1.07359699909e+13 203.843446182
110 135 110 245222 -17.4728407844 -60.8530661162 1.02650998529 1.20894535632 1.35234e+11 8.96299552102e+12 142.868080282
167 135 167 273067 43.3491169337 57.6995510814 2.17909266791 1.74632174814 8.00447e+10 5.97191182832e+12 119.258839526
111 135 111 245939 -72.9772574038 45.467863848 1.03226014673 1.07881489059 2.61393e+11 1.45019066574e+13 188.297759392
178 135 178 277529 76.7939050015 -84.9481881304 1.28804213188 1.53573788865 1.92482e+11 7.82078043197e+12 164.306815811
179 135 179 277945 -21.8370589503 -22.7101665582 1.12475238419 1.19606927966 2.37032e+11 9.53644931552e+12 220.294246139
172 135 172 275172 -89.9858492988 -89.9825263465 161.299346146 190.155767137 2.32546e+11 7.92843020118e+12 163.291565437
115 135 115 248237 -19.3611234986 -37.5343951238 1.54044748516 1.35089998173 1.96486e+11 3.90989505389e+12 174.358465231
116 135 116 248847 60.7714922272 58.2983544751 2.12261908521 2.14406173845 1.99582e+11 1.03460405762e+13 163.957458936
183 135 183 279484 -24.5483137219 76.3514696873 1.02234505517 1.17061710309 2.14393e+11 8.07761196307e+12 172.720676921
184 135 184 279773 -13.3393345704 6.18402735994 1.54957259274 1.1258699156 1.9142e+11 8.55271726854e+12 177.008218791
177 135 177 277178 -44.1033582947 -64.6360431633 1.25446135111 1.0815497423 1.84073e+11 1.05989177327e+13 175.458040924
121 135 121 251546 11.8920485008 -5.8010756039 1.2380058753 1.19915355719 3.79162e+11 1.43530471014e+13 216.6754115
188 135 188 281154 -6.80718938132 -86.757238521 1.23344880727 1.09036180461 1.36344e+11 1.04548053517e+13 176.056881193
189 135 189 281617 34.159710009 13.9493163421 1.31223998932 1.12994358671 2.46816e+11 8.13068592282e+12 164.797880674
182 135 182 279106 -65.4196208244 -35.4976736726 1.06210566125 1.99093060259 1.83905e+11 7.30759175091e+12 165.78900408
120 135 120 251100 29.8262875848 -10.8954555799 1.10395092432 1.01238678958 3.85935e+11 1.40154246436e+13 199.471374981
194 135 194 283107 46.1274653626 33.2124482301 1.37495774544 1.36768861634 1.12369e+11 5.4006202465e+12 156.206093525
193 135 193 282780 -53.8417934681 -32.4142926249 1.71607420286 1.4388728079 1.98332e+11 1.02654676849e+13 193.93457965
187 135 187 280854 -35.7404130377 -37.8704824101 1.47067934115 1.31956190857 1.97892e+11 9.73442297283e+12 183.325771536
125 135 125 253500 78.5831037722 67.0854386561 1.09448611563 1.10557669708 2.00941e+11 1.01549029652e+13 169.56600854
126 135 126 253907 54.1579734885 45.4471947985 1.72231497995 1.49223553502 2.22991e+11 1.37534823699e+13 196.116085148
198 135 198 284557 -44.5572524433 11.0818684292 1.08068704916 1.32689064063 1.1057e+11 6.71941464234e+12 165.092042499
199 135 199 284921 -70.3204622745 -66.8891350533 1.46774258218 1.17055863953 1.16602e+11 9.534440356e+12 181.348804783
192 135 192 282477 2.68578372675 8.62117713228 1.33194233014 1.12565770007 2.75365e+11 8.75546143094e+12 189.286872979
130 135 130 256338 -53.5253325757 -57.511977577 1.63961898008 1.67820688088 2.03259e+11 1.18887260978e+13 189.226962524
131 135 131 256887 -67.3471116112 -81.8279478933 1.41749934617 1.24879455171 2.15418e+11 1.07046785297e+13 188.023068334
203 135 203 286220 -58.0191215943 -38.6492672421 1.3876774242 1.2642680389 1.25742e+11 7.91230917661e+12 141.53266643
197 135 197 284147 81.0061911772 83.5808027278 2.1047881097 1.70985245881 1.5956e+11 8.92314336022e+12 180.558944679
204 135 204 286565 83.2027040453 79.4476119428 1.43363032769 1.24059536181 1.33522e+11 9.21954615008e+12 180.460132961
136 135 136 259177 -19.4559859222 -18.8387774851 1.40870020686 1.87465766405 2.01434e+11 8.6463319072e+12 170.645679147
208 135 208 287935 80.6873633539 75.075930244 1.41604853579 1.22751793993 6.52883e+10 3.21504885754e+12 116.439034478
135 135 135 258735 -17.0655719437 -23.5027078552 1.59559196924 1.54411547082 2.55391e+11 1.21151600869e+13 182.449218414
209 135 209 288283 -60.4005816028 -64.0086081516 1.78698810378 1.25774173764 1.94483e+11 8.43805835904e+12 186.174989929
202 135 202 285992 -59.9119903565 -15.3209709815 1.28415982698 1.09400918358 2.28333e+11 8.2308447488e+12 183.335331043
213 135 213 289656 -48.4945852874 -62.250424182 1.20161179332 1.28287059747 1.83107e+11 7.29486245293e+12 181.713840462
141 135 141 261407 -53.2380426567 -77.2948379659 1.70595446328 1.41044923319 7.90393e+10 7.2569190832e+12 168.822505854
207 135 207 287571 49.5118116427 46.5531156351 1.37280337103 1.39291826041 1.03546e+11 3.32565577069e+12 126.212022899
140 135 140 261085 -15.312158655 15.2007785233 1.76911484572 1.49593694781 2.82071e+11 1.075774254e+13 189.770588663
214 135 214 289892 -30.2677365268 -45.8013740312 1.24010275781 1.19868071851 1.86967e+11 8.1009012448e+12 162.851796246
218 135 218 291078 14.4471983045 14.4455521868 1.7954619472 1.82619859365 8.77279e+10 3.92758415766e+12 130.793075115
212 135 212 289323 -65.3799876571 -70.1575969114 1.8005166859 1.33594557132 8.77068e+10 6.66941133699e+12 142.064908807
219 135 219 291440 46.849292706 39.6411118996 1.2017738329 1.11461137136 1.96517e+11 6.02445782304e+12 171.584415361
146 135 146 264095 -4.24682879377 32.6632389822 1.30499500397 1.17229581747 2.60845e+11 1.13813342584e+13 195.454249816
145 135 145 263605 81.5647794264 80.1976980915 1.35864546605 1.62680053496 1.66565e+11 8.75234314451e+12 160.600210249
217 135 217 290749 25.8780148964 -24.7521844296 1.19277405712 1.2294143015 8.05883e+10 6.26939964944e+12 143.627377201
223 135 223 292572 8.5718309791 85.5215006645 1.5066521829 1.09581208429 1.57458e+11 6.72188173709e+12 155.16267176
224 135 224 292860 -7.51135874022 -12.06099093 2.18305139331 1.78374865419 1.03308e+11 6.88337471088e+12 132.268268716
222 135 222 292277 -23.247632573 -22.5971476955 3.21020244935 2.36406389417 7.62378e+10 4.63911994858e+12 123.87884097
151 135 151 266299 -15.5031064965 -25.1687072185 1.63243363106 1.43055072705 1.90081e+11 1.07827817008e+13 193.794415573
150 135 150 265733 50.9748501265 53.6467314578 1.35709527703 1.0920558688 1.57535e+11 1.13021086504e+13 173.98705558
228 135 228 294061 4.97367253073 14.9071385225 1.29951262013 1.29386006622 1.54512e+11 7.00172384643e+12 157.491785249
229 135 229 294303 -55.4620353222 -44.1494508177 1.69448617125 1.43271555506 1.9975e+11 7.77946948397e+12 168.714881077
155 135 155 267946 53.4833544057 81.2737628478 1.19719516523 1.31565098875 1.5796e+11 7.30610338579e+12 169.165636923
227 135 227 293759 -36.7766260797 -34.7915177456 1.6577339485 1.46636480106 1.86587e+11 7.16300568346e+12 152.416211287
233 135 233 295562 62.231861752 79.7622641864 1.67234733978 1.46268663205 6.45537e+10 5.70718650138e+12 126.094241542
156 135 156 268410 28.2457571273 43.5293630614 1.25106764951 1.28536821849 2.84087e+11 9.24413648442e+12 221.704172635
232 135 232 295314 11.2737122697 32.6951824191 1.38581162418 1.06351162691 1.36452e+11 7.36597924685e+12 145.248640995
234 135 234 295981 -19.0520508695 -39.7081758304 1.2997480622 1.19964877058 2.46848e+11 6.29484756992e+12 164.979797964
238 135 238 297131 74.447235219 55.7973062596 1.14774443029 1.31003737799 1.14223e+11 6.30244213027e+12 146.422351308
160 135 160 270113 -85.1580737718 79.2384803127 1.17469073805 1.29226621168 2.70949e+11 9.5329574825e+12 182.512749125
237 135 237 296795 -13.6848052487 -14.2941615404 2.35120528555 1.20158902302 5.7999e+10 4.5907418504e+12 106.262384836
239 135 239 297529 51.2876264098 51.4207849386 2.20872153457 1.58079634435 6.91228e+10 6.7206375607e+12 194.649055342
161 135 161 270383 -82.5664105578 -81.7706348385 2.49333197828 1.77015360667 1.2526e+11 1.15189042187e+13 199.788748242
165 135 165 272037 -74.2705006863 -74.1700512771 1.41720599745 1.41998978365 9.80592e+10 6.09363689846e+12 130.704030991
244 135 244 298936 30.6571572703 26.9318832951 2.24112629132 2.08053458019 7.40082e+10 6.49755121555e+12 141.623891619
166 135 166 272551 76.5818689291 75.7000925608 1.32831148658 1.37504784512 1.11442e+11 6.89541469514e+12 137.927444179
243 135 243 298753 42.8220472218 34.1272328693 1.19510448261 1.16344075097 2.77891e+11 6.8094037833e+12 186.089833232
242 135 242 298469 17.7088801345 13.5356564394 1.56970362455 1.27384617414 2.03623e+11 7.34387937005e+12 177.417220766
249 135 249 300120 49.7520280313 39.1051030913 1.14015546254 1.08843290036 6.39178e+10 2.95823228918e+12 119.090332755
248 135 248 299934 -74.1262544112 -75.4856217894 1.5708735595 1.33397727775 1.74299e+11 6.3020631247e+12 157.229317463
