#detector;R:1,0 S:1,1;62.399995;0.000000;41.999998;82.799987;-19.999999;19.999999;0.200000
#detector;R:1,0 S:0,0;21.999999;-40.399998;2.000000;41.999998;-60.799995;-19.999999;0.200000
#detector;R:0,0 S:1,1;-22.000000;0.000000;-41.999998;-2.000000;-20.400000;20.400000;0.200000
#detector;R:0,0 S:0,0;-62.399993;-40.399995;-82.399987;-42.399995;-60.799993;-19.999997;0.200000
#detector;R:1,0 S:0,2;21.999999;40.399998;2.000000;41.999998;19.999999;60.799995;0.200000
#detector;R:1,0 S:1,0;62.399993;-40.399995;42.399995;82.399987;-60.799993;-19.999997;0.200000
#detector;R:0,0 S:0,2;-62.399993;40.399995;-82.399987;-42.399995;19.999997;60.799993;0.200000
#detector;R:0,0 S:1,0;-21.999999;-40.399998;-42.399998;-1.600000;-60.399995;-20.399999;0.200000
#detector;R:1,0 S:1,2;62.399993;40.399995;42.399995;82.399987;19.999997;60.799993;0.200000
#detector;R:1,0 S:0,1;22.000000;0.000000;2.000000;41.999998;-20.400000;20.400000;0.200000
#detector;R:0,0 S:1,2;-21.999999;40.399998;-41.999998;-2.000000;19.999999;60.799995;0.200000
#detector;R:0,0 S:0,1;-62.399995;0.000000;-82.399987;-42.399998;-20.399999;20.399999;0.200000
#galSimType;uniqueId;raObserved;decObserved;chipName;x_pupil;y_pupil;sedFilepath;majorAxis;minorAxis;sindex;halfLightRadius;positionAngle;fitsFiles;redshift
sersic;2152605852698;1.53685602;-4.81417829;R:0,0 S:1,1;-30.6536415;3.66464897;galaxySED/Inst.25E09.02Z.spec.gz;2.47869008e-06;2.08592786e-06;4;0.51126653;1.88210628;R:0,0 S:1,1;1.05938077
sersic;2152983698458;1.54127239;-4.81512431;R:0,0 S:1,1;-28.4442231;-12.3887691;galaxySED/Inst.40E09.04Z.spec.gz;1.79830487e-06;1.74118403e-06;4;0.370927006;4.16133195;R:0,0 S:1,1;0.912655711
sersic;2151896959002;1.53902761;-4.81425275;R:0,0 S:1,1;-30.9698555;-4.12369664;galaxySED/Exp.62E09.02Z.spec.gz;7.14541205e-07;6.95601942e-07;4;0.147384703;2.42630727;R:0,0 S:1,1;0.998954296
sersic;2152594786330;1.549102;-4.82544288;None;6.49476218;-43.1788939;galaxySED/Inst.40E09.04Z.spec.gz;1.41861962e-06;1.40290925e-06;4;0.292611301;3.17900261;R:1,0 S:0,0;0.966223419
sersic;2154809168922;1.54051197;-4.81965169;R:0,0 S:1,1;-11.9871018;-10.8893564;galaxySED/Burst.62E09.02Z.spec.gz;1.30431031e-06;1.2150895e-06;4;0.269033313;4.5969516;R:0,0 S:1,1;0.945027471
sersic;2155769832474;1.54010148;-4.81685349;R:0,0 S:1,1;-21.9220464;-8.66643978;galaxySED/Burst.40E09.04Z.spec.gz;1.90459537e-06;1.80984827e-06;4;0.392850995;0.840874339;R:0,0 S:1,1;1.04230642
sersic;2154919756826;1.53637677;-4.83796098;R:1,0 S:1,1;54.8523083;-1.03433828;galaxySED/Burst.25E09.02Z.spec.gz;1.05581464e-06;7.72043999e-07;4;0.217777401;3.06831391;R:1,0 S:1,1;1.02800179
sersic;2159129438234;1.53928155;-4.84140312;R:1,0 S:1,1;66.4286757;-12.3532054;galaxySED/Inst.16E09.02Z.spec.gz;4.46023747e-07;3.07684109e-07;4;0.0919990018;1.00011386;R:1,0 S:1,1;1.03707981
sersic;2159514237978;1.55120606;-4.84346245;R:1,0 S:1,0;70.6178466;-55.5633316;galaxySED/Burst.32E09.002Z.spec.gz;3.21926935e-07;2.86608751e-07;4;0.0664021969;1.44326886;R:1,0 S:1,0;1.08943176
sersic;2150784430106;1.53663028;-4.82751617;R:1,0 S:0,1;17.288486;0.875415985;galaxySED/Burst.50E09.04Z.spec.gz;1.49177752e-06;1.44699763e-06;4;0.3077012;5.24476713;R:1,0 S:0,1;0.992751002
sersic;2157808317466;1.54702772;-4.84527508;R:1,0 S:1,0;78.2474326;-41.1058028;galaxySED/Burst.40E09.02Z.spec.gz;8.42935348e-07;7.85882482e-07;4;0.173867896;2.5666492;R:1,0 S:1,0;1.00139105
sersic;2156722701338;1.55242071;-4.82705712;None;11.3981922;-55.4856163;galaxySED/Burst.40E09.002Z.spec.gz;5.1793083e-07;5.17724758e-07;4;0.106830902;2.365025;R:1,0 S:0,0;1.00522649
sersic;2157673904154;1.54618265;-4.83446588;None;39.670643;-35.1686216;galaxySED/Burst.32E09.02Z.spec.gz;4.47969284e-07;4.07029684e-07;4;0.0924002975;5.71155269;R:1,0 S:0,0;0.941363871
sersic;2151401128986;1.54388796;-4.8273658;None;14.7986391;-25.0458791;galaxySED/Inst.50E09.02Z.spec.gz;9.37874975e-07;8.95662239e-07;4;0.1934506;2.22771348;R:1,0 S:0,0;0.999095201
sersic;2151626674202;1.5423324;-4.82819896;R:1,0 S:0,1;18.2075298;-19.7060231;galaxySED/Inst.25E09.02Z.spec.gz;5.81812309e-07;4.92614834e-07;4;0.120007403;6.25627779;R:1,0 S:0,1;1.00129688
sersic;2150646936602;1.54967569;-4.83675563;R:1,0 S:1,0;46.9521845;-48.2809374;galaxySED/Inst.25E09.02Z.spec.gz;1.19960987e-06;1.16881599e-06;4;0.247437298;0.970936735;R:1,0 S:1,0;0.939436972
sersic;2154099940378;1.55159274;-4.83369745;None;35.4586613;-54.3139779;galaxySED/Burst.25E09.02Z.spec.gz;1.59976883e-07;1.01552956e-07;4;0.0329976007;0.956603269;R:1,0 S:0,0;0.928363323
sersic;2155591943194;1.55357938;-4.81667523;R:0,0 S:1,0;-26.1829239;-56.8316791;galaxySED/Inst.25E09.04Z.spec.gz;6.49457388e-07;6.26743364e-07;4;0.133960202;3.62064979;R:0,0 S:1,0;1.00810838
sersic;2162104228890;1.55289354;-4.80568268;None;-65.4607563;-51.4149009;galaxySED/Inst.20E09.02Z.spec.gz;8.18257401e-07;6.79951175e-07;4;0.168777704;2.27779316;R:0,0 S:0,0;0.998741627
sersic;2150787626010;1.55030188;-4.81496134;R:0,0 S:1,0;-31.4551767;-44.6452868;galaxySED/Burst.32E09.02Z.spec.gz;3.91954403e-07;3.83188959e-07;4;0.0808463991;4.26945975;R:0,0 S:1,0;0.900701284
sersic;2151269137434;1.52796196;-4.80506187;R:0,0 S:0,2;-60.9903714;37.9394791;galaxySED/Burst.32E09.02Z.spec.gz;4.99777462e-07;4.72130947e-07;4;0.103086501;3.12835408;R:0,0 S:0,2;1.0744679
sersic;2153050597402;1.53531181;-4.81268975;R:0,0 S:1,1;-35.5823788;9.59005605;galaxySED/Inst.25E09.04Z.spec.gz;2.24662316e-06;1.85205617e-06;4;0.463399291;1.68227891;R:0,0 S:1,1;0.999056518
sersic;2156740401178;1.52207035;-4.80745887;R:0,0 S:0,2;-50.8018825;58.3687353;galaxySED/Inst.40E09.0005Z.spec.gz;1.84490513e-07;1.69490871e-07;4;0.0380539;4.12628954;R:0,0 S:0,2;1.0878042
sersic;2154213543962;1.53554694;-4.81836903;R:0,0 S:1,1;-15.257574;7.21740628;galaxySED/Inst.25E09.02Z.spec.gz;4.42156875e-07;3.47587638e-07;4;0.0912014022;0.306849254;R:0,0 S:1,1;1.06286943
sersic;2156739203098;1.52764822;-4.8122397;R:0,0 S:1,2;-35.1384548;37.1258443;galaxySED/Burst.62E09.04Z.spec.gz;1.88730592e-06;1.55552708e-06;4;0.38928479;1.72085667;R:0,0 S:1,2;1.05909204
sersic;2151633628186;1.53592936;-4.84401975;R:1,0 S:1,1;76.7228199;-1.06778771;galaxySED/Exp.62E09.02Z.spec.gz;5.65753334e-07;3.50138245e-07;4;0.116695002;2.19143563;R:1,0 S:1,1;1.04831135
sersic;2151633565722;1.53003952;-4.83931838;R:1,0 S:1,2;61.4281666;21.268501;galaxySED/Inst.25E09.02Z.spec.gz;8.74055047e-07;7.42609004e-07;4;0.180286795;3.685322;R:1,0 S:1,2;1.09085643
sersic;2154790015002;1.52283117;-4.82918807;R:1,0 S:0,2;26.9988583;49.7859027;galaxySED/Burst.25E09.02Z.spec.gz;8.50044191e-07;8.41032976e-07;4;0.1753342;0.101035605;R:1,0 S:0,2;1.00108695
sersic;2154933949466;1.52343807;-4.82822838;R:1,0 S:0,2;23.3905648;47.8738188;galaxySED/Inst.25E09.02Z.spec.gz;7.07156972e-07;6.42221542e-07;4;0.145861596;5.1671264;R:1,0 S:0,2;1.0919553
sersic;2160565173274;1.52909669;-4.83594115;R:1,0 S:1,2;49.5576905;25.5519461;galaxySED/Inst.16E09.02Z.spec.gz;9.89170662e-07;6.99462529e-07;4;0.204031095;4.66979705;R:1,0 S:1,2;1.09069073
sersic;2152958615578;1.52776255;-4.83380273;None;42.2395413;30.9010612;galaxySED/Exp.62E09.02Z.spec.gz;5.64538389e-07;5.6451025e-07;4;0.116444401;1.05742589;R:1,0 S:0,2//R:1,0 S:1,2;0.989584386
sersic;2154081560602;1.52608396;-4.82018633;R:0,0 S:1,2;-6.19056989;40.5781716;galaxySED/Inst.25E09.02Z.spec.gz;1.38473844e-06;1.37400372e-06;4;0.285622805;3.57623519;R:0,0 S:1,2;1.01906633
sersic;2151909605402;1.52642718;-4.82401292;R:1,0 S:0,2;7.45419378;38.3183198;galaxySED/Burst.32E09.02Z.spec.gz;8.03869583e-07;6.8270883e-07;4;0.165810004;5.90733498;R:1,0 S:0,2;1.01598561
sersic;2152605624346;1.52986829;-4.82250197;None;1.10522579;26.4164071;galaxySED/Inst.20E09.02Z.spec.gz;1.3832524e-06;1.13220475e-06;4;0.285316288;1.69251064;R:1,0 S:0,2;1.08296227
sersic;2156727629850;1.52621537;-4.84276027;R:1,0 S:1,2;74.8118939;34.0194565;galaxySED/Inst.25E09.02Z.spec.gz;2.09705189e-07;2.04132735e-07;4;0.0432548001;1.2170541;R:1,0 S:1,2;1.06930208
sersic;2155776343066;1.52156737;-4.83512362;R:1,0 S:1,2;48.6464746;52.7055947;galaxySED/Inst.40E09.04Z.spec.gz;1.76890477e-06;1.75818696e-06;4;0.3648628;5.8875152;R:1,0 S:1,2;1.09200466
sersic;2151377208346;1.52285106;-4.83737488;R:1,0 S:1,2;56.3831823;47.5064527;galaxySED/Burst.32E09.02Z.spec.gz;4.72942524e-07;4.66789273e-07;4;0.097551398;5.96597299;R:1,0 S:1,2;0.988692999
sersic;2157821209626;1.53810458;-4.80160092;R:0,0 S:0,1;-76.1404611;2.58984796;galaxySED/Burst.50E09.04Z.spec.gz;5.95045758e-07;4.69156636e-07;4;0.122736998;5.42608473;R:0,0 S:0,1;1.0119077
sersic;2156601719834;1.55171422;-4.80171355;None;-79.3927114;-46.1261286;galaxySED/Exp.62E09.02Z.spec.gz;4.88171501e-07;4.28227186e-07;4;0.1006926;1.74201615;R:0,0 S:0,0;0.907730818
#detector;R:1,0 S:1,1;62.399995;0.000000;41.999998;82.799987;-19.999999;19.999999;0.200000
#detector;R:1,0 S:0,0;21.999999;-40.399998;2.000000;41.999998;-60.799995;-19.999999;0.200000
#detector;R:0,0 S:1,1;-22.000000;0.000000;-41.999998;-2.000000;-20.400000;20.400000;0.200000
#detector;R:0,0 S:0,0;-62.399993;-40.399995;-82.399987;-42.399995;-60.799993;-19.999997;0.200000
#detector;R:1,0 S:0,2;21.999999;40.399998;2.000000;41.999998;19.999999;60.799995;0.200000
#detector;R:1,0 S:1,0;62.399993;-40.399995;42.399995;82.399987;-60.799993;-19.999997;0.200000
#detector;R:0,0 S:0,2;-62.399993;40.399995;-82.399987;-42.399995;19.999997;60.799993;0.200000
#detector;R:0,0 S:1,0;-21.999999;-40.399998;-42.399998;-1.600000;-60.399995;-20.399999;0.200000
#detector;R:1,0 S:1,2;62.399993;40.399995;42.399995;82.399987;19.999997;60.799993;0.200000
#detector;R:1,0 S:0,1;22.000000;0.000000;2.000000;41.999998;-20.400000;20.400000;0.200000
#detector;R:0,0 S:1,2;-21.999999;40.399998;-41.999998;-2.000000;19.999999;60.799995;0.200000
#detector;R:0,0 S:0,1;-62.399995;0.000000;-82.399987;-42.399998;-20.399999;20.399999;0.200000
#galSimType;uniqueId;raObserved;decObserved;chipName;x_pupil;y_pupil;sedFilepath;majorAxis;minorAxis;sindex;halfLightRadius;positionAngle;fitsFiles;redshift
sersic;2151860455451;1.53637581;-4.80792428;R:0,0 S:0,1;-52.9757801;7.06896071;galaxySED/Exp.25E09.04Z.spec.gz;2.59964227e-06;2.28295901e-06;1;0.536214709;1.37460378;R:0,0 S:0,1;0.942452013
sersic;2152605852699;1.53685602;-4.81417829;R:0,0 S:1,1;-30.6536415;3.66464897;galaxySED/Burst.20E09.02Z.spec.gz;3.28512306e-06;9.60206979e-07;1;0.677605271;1.88210628;R:0,0 S:1,1;1.05938077
sersic;2152983698459;1.54127239;-4.81512431;R:0,0 S:1,1;-28.4442231;-12.3887691;galaxySED/Inst.12E09.04Z.spec.gz;1.21098849e-06;3.72223937e-07;1;0.249784306;4.16133195;R:0,0 S:1,1;0.912655711
sersic;2162886693915;1.53968119;-4.81508483;R:0,0 S:1,1;-28.1583954;-6.68605033;galaxySED/Exp.50E09.02Z.spec.gz;7.45936727e-07;3.55477029e-07;1;0.153860494;4.80162192;R:0,0 S:1,1;0.998962581
sersic;2151896959003;1.53902761;-4.81425275;R:0,0 S:1,1;-30.9698555;-4.12369664;galaxySED/Exp.20E09.04Z.spec.gz;1.91350147e-06;1.22278351e-06;1;0.39468801;2.42630727;R:0,0 S:1,1;0.998954296
sersic;2157854151707;1.54005959;-4.81926584;R:0,0 S:1,1;-13.250705;-9.16706032;galaxySED/Const.32E09.02Z.spec.gz;1.18643509e-06;1.13984299e-06;1;0.244719803;3.06515833;R:0,0 S:1,1;1.09095812
sersic;2161879714843;1.54096142;-4.82511857;R:1,0 S:0,1;7.5176255;-13.9712268;galaxySED/Exp.40E09.04Z.spec.gz;6.76512415e-07;2.29186453e-07;1;0.139540702;0.132206474;R:1,0 S:0,1;0.951384425
sersic;2155636900891;1.55431474;-4.82261728;None;-5.04913132;-61.0640382;galaxySED/Exp.20E09.02Z.spec.gz;3.67342299e-06;2.51677941e-06;1;0.75769788;4.74337166;R:0,0 S:1,0;0.933300316
sersic;2162071595035;1.54766498;-4.81595288;R:0,0 S:1,0;-27.1872523;-35.4798629;galaxySED/Inst.10E08.02Z.spec.gz;4.33253267e-07;2.10109514e-07;1;0.0893649012;0.923117014;R:0,0 S:1,0;0.955005407
sersic;2152594786331;1.549102;-4.82544288;None;6.49476218;-43.1788939;galaxySED/Exp.50E09.25Z.spec.gz;4.11835641e-07;8.67060167e-08;1;0.0849471986;3.17900261;R:1,0 S:0,0;0.966223419
sersic;2161830339611;1.55103289;-4.82425958;None;1.7281346;-49.7670106;galaxySED/Burst.20E09.02Z.spec.gz;3.95713084e-06;2.49776885e-06;1;0.816216826;3.71627485;R:1,0 S:0,0//R:0,0 S:1,0;0.992049396
sersic;2157612840987;1.55187988;-4.82140983;R:0,0 S:1,0;-8.72969423;-52.0285749;galaxySED/Const.62E09.02Z.spec.gz;3.82072735e-06;3.60388518e-06;1;0.788081586;0.792670391;R:0,0 S:1,0;1.0528785
sersic;2151592991771;1.53867972;-4.81540942;R:0,0 S:1,1;-26.7240643;-3.19108423;galaxySED/Exp.20E09.04Z.spec.gz;3.83536635e-06;2.8499196e-06;1;0.791101098;3.69208749;R:0,0 S:1,1;0.921536505
sersic;2154809168923;1.54051197;-4.81965169;R:0,0 S:1,1;-11.9871018;-10.8893564;galaxySED/Inst.20E09.02Z.spec.gz;7.6276368e-07;2.78857074e-07;1;0.157331303;4.5969516;R:0,0 S:1,1;0.945027471
sersic;2157849906203;1.54015234;-4.81529468;R:0,0 S:1,1;-27.5316572;-8.42805911;galaxySED/Const.25E09.02Z.spec.gz;9.32857635e-07;9.0463762e-07;1;0.192415699;1.79820205;R:0,0 S:1,1;1.03906524
sersic;2155769832475;1.54010148;-4.81685349;R:0,0 S:1,1;-21.9220464;-8.66643978;galaxySED/Inst.25E09.04Z.spec.gz;8.67164883e-07;3.20237391e-07;1;0.178865597;0.840874339;R:0,0 S:1,1;1.04230642
sersic;2153587629083;1.54362311;-4.81780096;R:0,0 S:1,0;-19.4669186;-21.5194977;galaxySED/Const.50E09.02Z.spec.gz;2.24049899e-06;1.42720467e-06;1;0.46213609;0.780207862;R:0,0 S:1,1//R:0,0 S:1,0;1.0731467
sersic;2162128719899;1.54295555;-4.81740241;R:0,0 S:1,1;-20.7183182;-19.0240389;galaxySED/Const.15E07.04Z.spec.gz;9.47230426e-07;2.03278987e-07;1;0.1953803;5.62275651;R:0,0 S:1,1;1.09922636
sersic;2159110285339;1.53952929;-4.8462505;None;83.7636625;-14.5464871;galaxySED/Const.50E09.02Z.spec.gz;1.0197804e-06;4.75484895e-07;1;0.210344806;1.65391279;R:1,0 S:1,1;1.09256876
sersic;2154919756827;1.53637677;-4.83796098;R:1,0 S:1,1;54.8523083;-1.03433828;galaxySED/Exp.50E09.04Z.spec.gz;5.27262514e-07;2.84405759e-07;1;0.1087557;3.06831391;R:1,0 S:1,1;1.02800179
sersic;2159129438235;1.53928155;-4.84140312;R:1,0 S:1,1;66.4286757;-12.3532054;galaxySED/Const.80E09.04Z.spec.gz;6.88816459e-07;3.75287974e-07;1;0.142078593;1.00011386;R:1,0 S:1,1;1.03707981
sersic;2157848860699;1.53732695;-4.84383419;R:1,0 S:1,1;75.6811213;-6.01701747;galaxySED/Inst.40E09.04Z.spec.gz;9.53369625e-07;5.3027562e-07;1;0.196646601;1.38850308;R:1,0 S:1,1;1.04830575
sersic;2160490838043;1.54948633;-4.84489309;R:1,0 S:1,0;76.2156689;-49.7974367;galaxySED/Exp.20E09.02Z.spec.gz;1.48645033e-06;1.38217136e-06;1;0.306602389;5.80636123;R:1,0 S:1,0;0.983274281
sersic;2159514237979;1.55120606;-4.84346245;R:1,0 S:1,0;70.6178466;-55.5633316;galaxySED/Inst.16E09.04Z.spec.gz;8.55330129e-07;4.58205665e-07;1;0.176424503;1.44326886;R:1,0 S:1,0;1.08943176
sersic;2150784430107;1.53663028;-4.82751617;R:1,0 S:0,1;17.288486;0.875415985;galaxySED/Exp.25E09.1Z.spec.gz;3.38245588e-06;2.08262477e-06;1;0.697681606;5.24476713;R:1,0 S:0,1;0.992751002
sersic;2164118282267;1.53627558;-4.82845654;R:1,0 S:0,1;20.75963;1.89064292;galaxySED/Inst.79E06.04Z.spec.gz;2.02664435e-06;6.21091443e-07;1;0.418025404;3.16004756;R:1,0 S:0,1;0.980177879
sersic;2163498833947;1.54108745;-4.83134781;R:1,0 S:0,1;29.8460293;-16.1017341;galaxySED/Exp.40E09.02Z.spec.gz;1.5488095e-06;8.73461211e-07;1;0.319464892;5.20440267;R:1,0 S:0,1;0.980925977
sersic;2154911725595;1.54037636;-4.83702991;R:1,0 S:1,1;50.4351749;-15.0902246;galaxySED/Exp.32E09.04Z.spec.gz;7.33024687e-07;5.60105747e-07;1;0.151197195;4.29902324;R:1,0 S:1,1;0.922773004
sersic;2157282541595;1.53915482;-4.83651845;R:1,0 S:1,1;48.9273309;-10.5827257;galaxySED/Inst.80E08.02Z.spec.gz;5.0185011e-06;3.33126111e-06;1;1.03514016;4.10606283;R:1,0 S:1,1;0.906561017
sersic;2165574353947;1.54153645;-4.8330712;R:1,0 S:0,1;35.9121701;-18.1725503;galaxySED/Const.10E10.02Z.spec.gz;9.5487401e-07;7.04789646e-07;1;0.196956903;5.92485698;R:1,0 S:0,1;1.08130205
sersic;2162091277339;1.543601;-4.83827381;R:1,0 S:1,0;54.034264;-26.9604602;galaxySED/Exp.12E07.02Z.spec.gz;3.26886552e-06;1.34782276e-06;1;0.674251914;5.03560406;R:1,0 S:1,0;1.00763881
sersic;2151857300507;1.54116462;-4.84070244;R:1,0 S:1,1;63.4073826;-18.9001528;galaxySED/Const.62E09.04Z.spec.gz;2.19395204e-06;2.08206922e-06;1;0.452535093;6.09294559;R:1,0 S:1,1;0.938962579
sersic;2159500837915;1.5400743;-4.83992205;R:1,0 S:1,1;60.8988087;-14.7895777;galaxySED/Const.19E07.02Z.spec.gz;1.06284928e-06;2.95675737e-07;1;0.219228402;6.2710871;R:1,0 S:1,1;1.09940183
sersic;2151583957019;1.54679452;-4.84558424;R:1,0 S:1,0;79.4199264;-40.3549844;galaxySED/Const.32E09.04Z.spec.gz;2.50632529e-06;2.30910255e-06;1;0.516966701;4.21871694;R:1,0 S:1,0;1.03926313
sersic;2163442134043;1.52771872;-4.80409591;R:0,0 S:0,2;-64.3926559;39.0701396;galaxySED/Exp.12E07.04Z.spec.gz;1.75014922e-06;3.77098741e-07;1;0.36099419;0.306954516;R:0,0 S:0,2;0.91952461
sersic;2159515087899;1.53001481;-4.79923775;None;-82.4499988;32.1666298;galaxySED/Burst.20E09.02Z.spec.gz;1.35954171e-06;6.49207717e-07;1;0.280425608;3.51331908;R:0,0 S:0,2;1.0990802
sersic;2165295308827;1.52205822;-4.80263142;R:0,0 S:0,2;-68.1285996;59.7142819;galaxySED/Const.32E09.02Z.spec.gz;6.01197093e-07;5.34652526e-07;1;0.124005802;5.88235826;R:0,0 S:0,2;0.959270716
sersic;2156721710107;1.52268907;-4.79954697;R:0,0 S:0,2;-79.3709499;58.2895641;galaxySED/Const.32E09.02Z.spec.gz;9.18033471e-07;4.37114793e-07;1;0.189357996;5.77923107;R:0,0 S:0,2;0.994606316
sersic;2153047193627;1.53206623;-4.80488714;R:0,0 S:0,2;-62.7206559;23.304532;galaxySED/Const.10E10.04Z.spec.gz;7.30246732e-07;6.77889725e-07;1;0.150624201;0.958406163;R:0,0 S:0,2;1.00596178
sersic;2153578618907;1.52666334;-4.8045022;R:0,0 S:0,2;-62.6504757;42.7359376;galaxySED/Const.20E09.02Z.spec.gz;4.18703944e-06;2.46899798e-06;1;0.863638878;4.9580347;R:0,0 S:0,2;1.02504635
sersic;2162107950107;1.53046105;-4.80435511;R:0,0 S:0,2;-64.1991822;29.1901643;galaxySED/Const.79E06.1Z.spec.gz;9.50778779e-07;2.51158688e-07;1;0.196112201;5.82569578;R:0,0 S:0,2;0.972653806
sersic;2162100042779;1.53023493;-4.80608166;R:0,0 S:0,2;-57.9403163;29.5334222;galaxySED/Const.10E09.02Z.spec.gz;2.45808779e-07;2.38506036e-07;1;0.0507017002;1.42822573;R:0,0 S:0,2;1.01422846
sersic;2160516369435;1.53926479;-4.80420833;R:0,0 S:0,1;-67.091924;-2.26364828;galaxySED/Const.16E09.02Z.spec.gz;9.07546479e-07;8.53485913e-07;1;0.187194899;1.70258658;R:0,0 S:0,1;1.04081213
sersic;2158909034523;1.5391587;-4.80301169;R:0,0 S:0,1;-71.3591963;-1.56144574;galaxySED/Const.25E09.02Z.spec.gz;1.5762917e-06;1.25515554e-06;1;0.325133502;1.54119769;R:0,0 S:0,1;0.93800652
sersic;2164062845979;1.53997128;-4.80383672;R:0,0 S:0,1;-68.6157776;-4.69073842;galaxySED/Const.12E10.02Z.spec.gz;9.92372899e-07;9.38303519e-07;1;0.204691604;0.371483741;R:0,0 S:0,1;0.970668972
sersic;2157821209627;1.53810458;-4.80160092;R:0,0 S:0,1;-76.1404611;2.58984796;galaxySED/Exp.25E09.04Z.spec.gz;4.43225889e-07;1.43211535e-07;1;0.0914219022;5.42608473;R:0,0 S:0,1;1.0119077
sersic;2154907383835;1.53817591;-4.80161336;R:0,0 S:0,1;-76.1149755;2.33135547;galaxySED/Inst.10E08.04Z.spec.gz;3.403506e-06;1.19441222e-06;1;0.702023506;2.93983397;R:0,0 S:0,1;0.928802609
sersic;2162130155547;1.54465514;-4.80400287;None;-69.2778113;-21.4910057;galaxySED/Burst.16E09.02Z.spec.gz;1.24343659e-06;5.27806467e-07;1;0.256477207;4.00482969;R:0,0 S:0,0//R:0,0 S:0,1;1.06147659
sersic;2157299401755;1.55357904;-4.79999937;None;-86.0473899;-52.3350535;galaxySED/Const.10E10.02Z.spec.gz;6.19439537e-06;5.94437957e-06;1;1.27768576;3.13961739;R:0,0 S:0,0;0.907499492
sersic;2151892384795;1.55517709;-4.80268853;None;-76.822874;-58.7766779;galaxySED/Inst.64E07.02Z.spec.gz;3.224954e-06;9.49868808e-07;1;0.665194511;5.43621166;R:0,0 S:0,0;0.931682885
sersic;2159073054747;1.54900471;-4.80156533;None;-79.1969145;-36.3934806;galaxySED/Const.80E09.02Z.spec.gz;1.26173585e-06;7.97208213e-07;1;0.260251701;2.19269225;R:0,0 S:0,0;1.00142157
sersic;2156601719835;1.55171422;-4.80171355;None;-79.3927114;-46.1261286;galaxySED/Exp.25E09.04Z.spec.gz;1.07712751e-06;3.56560094e-07;1;0.222173497;1.74201615;R:0,0 S:0,0;0.907730818
sersic;2157808317467;1.54702772;-4.84527508;R:1,0 S:1,0;78.2474326;-41.1058028;galaxySED/Burst.50E09.04Z.spec.gz;8.80905477e-07;7.84564266e-07;1;0.181699798;2.5666492;R:1,0 S:1,0;1.00139105
sersic;2156722701339;1.55242071;-4.82705712;None;11.3981922;-55.4856163;galaxySED/Inst.16E09.02Z.spec.gz;1.69520288e-06;6.27728034e-07;1;0.349660695;2.365025;R:1,0 S:0,0;1.00522649
sersic;2152212306971;1.55059795;-4.82898535;None;18.8099728;-49.4851586;galaxySED/Const.62E09.04Z.spec.gz;1.37988487e-06;1.08050327e-06;1;0.284621686;2.53032395;R:1,0 S:0,0;0.982309818
sersic;2154919506971;1.55063019;-4.82790487;None;14.9225103;-49.3092076;galaxySED/Const.25E09.02Z.spec.gz;8.74314471e-07;5.85798923e-07;1;0.180340305;3.24894574;R:1,0 S:0,0;1.00765824
sersic;2151269137435;1.52796196;-4.80506187;R:0,0 S:0,2;-60.9903714;37.9394791;galaxySED/Const.12E10.1Z.spec.gz;1.74285385e-06;1.12987766e-06;1;0.359489411;3.12835408;R:0,0 S:0,2;1.0744679
sersic;2153050597403;1.53531181;-4.81268975;R:0,0 S:1,1;-35.5823788;9.59005605;galaxySED/Inst.16E09.04Z.spec.gz;1.56511327e-06;7.69027932e-07;1;0.322827786;1.68227891;R:0,0 S:1,1;0.999056518
sersic;2162142995483;1.53527822;-4.81131941;R:0,0 S:1,1;-40.4927019;10.0797633;galaxySED/Exp.25E09.02Z.spec.gz;3.27440482e-06;2.89902828e-06;1;0.675394475;1.3313366;R:0,0 S:1,1//R:0,0 S:0,1;1.0635227
sersic;2167173726235;1.52223143;-4.80985687;None;-42.2366237;57.1456831;galaxySED/Exp.25E07.02Z.spec.gz;1.15152899e-06;2.86083708e-07;1;0.237519905;1.12613884;R:0,0 S:0,2//R:0,0 S:1,2;1.09600174
sersic;2165371529243;1.52240498;-4.80562574;R:0,0 S:0,2;-57.4725405;57.666157;galaxySED/Const.10E10.02Z.spec.gz;4.89002474e-07;3.38697142e-07;1;0.100864001;1.29553533;R:0,0 S:0,2;0.978380203
sersic;2156740401179;1.52207035;-4.80745887;R:0,0 S:0,2;-50.8018825;58.3687353;galaxySED/Exp.20E09.02Z.spec.gz;1.18209791e-06;6.95647527e-07;1;0.243825197;4.12628954;R:0,0 S:0,2;1.0878042
sersic;2162334998555;1.53485067;-4.82177103;R:0,0 S:1,1;-2.85769899;8.79067883;galaxySED/Inst.79E06.04Z.spec.gz;1.441707e-06;4.52176492e-07;1;0.297373414;6.01166378;R:0,0 S:1,1;1.09495234
sersic;2154213543963;1.53554694;-4.81836903;R:0,0 S:1,1;-15.257574;7.21740628;galaxySED/Const.62E09.02Z.spec.gz;1.71551122e-06;1.32433545e-06;1;0.35384959;0.306849254;R:0,0 S:1,1;1.06286943
sersic;2154202788891;1.52954979;-4.81726516;R:0,0 S:1,2;-17.6087152;28.9681074;galaxySED/Exp.25E09.02Z.spec.gz;2.10440209e-06;1.30478436e-06;1;0.43406409;0.082603176;R:0,0 S:1,2;1.05979824
