prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number
object,2081992915041,53.348398200000005,-27.671847800000002,25.7786793,galaxySED/Inst.25E09.002Z.spec.gz,0.300670296,0.000251450314,-0.000320973748,-4.804134370000001e-05,0,0,sersic2d,0.0756484115,0.0656493446,83.7737917,4,CCM,1.80544654,1.800687,CCM,0.0207807293,3.1,203319,1551,2
object,2081992916065,53.348389000000005,-27.671800899999997,25.7786793,galaxySED/Inst.25E09.002Z.spec.gz,0.300670296,0.000251450314,-0.000320973748,-4.804134370000001e-05,0,0,sersic2d,0.0756484115,0.0656493446,83.7737917,4,CCM,0.101783076,2.32891581,CCM,0.0207789289,3.1,203319,1551,3
object,2426301378657,52.5474465,-28.3142043,27.4912691,galaxySED/Burst.12E09.1Z.spec.gz,0.300915211,3.0756586099999996e-05,-0.000305857335,-0.0011546611800000001,0,0,sersic2d,0.11454187099999999,0.10090038400000001,173.850854,4,CCM,0.25514570000000003,3.69723916,CCM,0.0256723527,3.1,236943,1235,0
object,2426301379681,52.5475679,-28.3142956,27.4912691,galaxySED/Burst.12E09.1Z.spec.gz,0.300915211,3.0756586099999996e-05,-0.000305857335,-0.0011546611800000001,0,0,sersic2d,0.11454187099999999,0.10090038400000001,173.850854,4,CCM,1.39874476,4.41421609,CCM,0.025667079500000002,3.1,236943,1235,1
object,2427153215585,53.189519,-28.2219933,26.4375114,galaxySED/Inst.25E09.04Z.spec.gz,0.310640275,-0.0010472767800000001,-0.0014895468499999999,0.000149130821,0,0,sersic2d,0.28098900600000004,0.233029533,113.64340700000001,4,CCM,0.0545149672,1.88533928,CCM,0.0215085748,3.1,237026,1703,0
object,2427153216609,53.1893995,-28.222032799999997,26.4375114,galaxySED/Inst.25E09.04Z.spec.gz,0.310640275,-0.0010472767800000001,-0.0014895468499999999,0.000149130821,0,0,sersic2d,0.28098900600000004,0.233029533,113.64340700000001,4,CCM,0.0545149672,2.60909479,CCM,0.021510142799999996,3.1,237026,1703,1
object,2430103199841,52.8499254,-28.064366600000003,24.9822505,galaxySED/Burst.20E09.02Z.spec.gz,0.315428466,-0.000613936689,-0.0010070495800000002,-0.000265836716,0,0,sersic2d,0.263995963,0.205001717,174.044379,4,CCM,1.18362783,4.66642665,CCM,0.0256044877,3.1,237314,1914,0
object,2430103200865,52.84990160000001,-28.0650157,24.9822505,galaxySED/Burst.20E09.02Z.spec.gz,0.315428466,-0.000613936689,-0.0010070495800000002,-0.000265836716,0,0,sersic2d,0.263995963,0.205001717,174.044379,4,CCM,0.387288215,2.84644616,CCM,0.0256005461,3.1,237314,1914,1
object,2431697981537,52.792479799999995,-27.904826399999997,27.3604106,galaxySED/Inst.32E09.002Z.spec.gz,0.322600514,0.00136577513,-0.00016454298699999998,-0.0013422966,0,0,sersic2d,0.246742867,0.20313858899999998,68.4203064,4,CCM,0.572151924,3.43992686,CCM,0.027380087400000003,3.1,237470,1265,0
object,2431697982561,52.7933806,-27.904727899999997,27.3604106,galaxySED/Inst.32E09.002Z.spec.gz,0.322600514,0.00136577513,-0.00016454298699999998,-0.0013422966,0,0,sersic2d,0.246742867,0.20313858899999998,68.4203064,4,CCM,2.11873899,4.79724293,CCM,0.0273769917,3.1,237470,1265,1
object,2505233477729,52.7324652,-27.550565000000002,23.9802249,galaxySED/Inst.62E09.02Z.spec.gz,0.330308139,-0.0031163555100000005,-0.0014536482000000002,2.5987625100000002e-05,0,0,sersic2d,0.892677747,0.463870221,8.52364682,4,CCM,0.131853406,2.53498217,CCM,0.0301220455,3.1,244651,1767,0
object,2505233478753,52.7325662,-27.5504548,23.9802249,galaxySED/Inst.62E09.02Z.spec.gz,0.330308139,-0.0031163555100000005,-0.0014536482000000002,2.5987625100000002e-05,0,0,sersic2d,0.892677747,0.463870221,8.52364682,4,CCM,0.131853406,4.78961932,CCM,0.030121236099999997,3.1,244651,1767,1
object,2521556033633,53.2105175,-27.995527799999998,29.087681099999998,galaxySED/Inst.25E09.0005Z.spec.gz,0.33148083100000003,0.00045341570500000004,0.000202405456,-0.0008889436719999999,0,0,sersic2d,0.0401214031,0.0226987855,66.3738704,4,CCM,2.07571836,1.4998227,CCM,0.022966201800000002,3.1,246245,1766,0
object,2521556034657,53.21073440000001,-27.995897499999998,29.087681099999998,galaxySED/Inst.25E09.0005Z.spec.gz,0.33148083100000003,0.00045341570500000004,0.000202405456,-0.0008889436719999999,0,0,sersic2d,0.0401214031,0.0226987855,66.3738704,4,CCM,2.63839672,2.79165157,CCM,0.022942545,3.1,246245,1766,1
object,3304431964257,53.683369400000004,-27.979408199999998,27.834174800000003,galaxySED/Inst.80E08.04Z.spec.gz,0.347082764,-0.00038863319799999996,0.000422161364,-0.000575184822,0,0,sersic2d,0.0929268142,0.049247506100000005,149.563036,4,CCM,0.0609344587,1.46903875,CCM,0.0245171129,3.1,322698,1085,0
object,3304431965281,53.683519700000005,-27.979147700000002,27.834174800000003,galaxySED/Inst.80E08.04Z.spec.gz,0.347082764,-0.00038863319799999996,0.000422161364,-0.000575184822,0,0,sersic2d,0.0929268142,0.049247506100000005,149.563036,4,CCM,0.0609344587,3.39682699,CCM,0.024519412,3.1,322698,1085,1
object,3316402880609,53.35668149999999,-28.088174199999997,29.3528712,galaxySED/Burst.25E09.0005Z.spec.gz,0.353538632,0.004970779179999999,-0.007470752579999999,0.00833886862,0,0,sersic2d,0.0652102232,0.05053736440000001,107.68263200000001,4,CCM,3.02576137,1.93859432,CCM,0.0245209811,3.1,323867,1172,0
object,3316402881633,53.3566789,-28.088420899999996,29.3528712,galaxySED/Burst.25E09.0005Z.spec.gz,0.353538632,0.004970779179999999,-0.007470752579999999,0.00833886862,0,0,sersic2d,0.0652102232,0.05053736440000001,107.68263200000001,4,CCM,1.55889134,2.92362483,CCM,0.024541453300000002,3.1,323867,1172,1
object,3509458153569,53.53617760000001,-28.449915,27.2726836,galaxySED/Exp.62E09.0005Z.spec.gz,0.358778626,0.0007169872410000001,-1.0605221199999999e-05,-0.00165534019,0,0,sersic2d,0.108358119,0.0797558414,121.043158,4,CCM,1.38764426,4.40083888,CCM,0.023656018799999998,3.1,342720,1307,0
