prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number
object,21141053570155,53.06698179999999,-27.9239934,20.0319547,galaxySED/Exp.10E09.1Z.spec.gz,0.620000005,0.0023244028,0.0034941753799999993,-0.00315177441,0,0,sersic2d,0.259253277,0.17208251,163.25059199999998,1,CCM,2.07595426,1.70964605,CCM,0.023834634,3.1,2064556,31,3
object,21148743807083,52.83894229999999,-27.9749385,21.706646799999998,galaxySED/Const.25E09.1Z.spec.gz,0.620000005,0.0036641513,0.00136073411,-0.0018393993399999998,0,0,sersic2d,0.10785557800000001,0.0747216124,170.295082,1,CCM,2.11376967,1.61314929,CCM,0.0263093833,3.1,2065307,31,0
object,21148743808107,52.8396343,-27.9746517,21.706646799999998,galaxySED/Const.25E09.1Z.spec.gz,0.620000005,0.0036641513,0.00136073411,-0.0018393993399999998,0,0,sersic2d,0.10785557800000001,0.0747216124,170.295082,1,CCM,2.11376967,4.43008572,CCM,0.0263136709,3.1,2065307,31,1
object,21148743809131,52.839663699999996,-27.974337800000004,21.706646799999998,galaxySED/Const.25E09.1Z.spec.gz,0.620000005,0.0036641513,0.00136073411,-0.0018393993399999998,0,0,sersic2d,0.10785557800000001,0.0747216124,170.295082,1,CCM,2.11376967,4.57071198,CCM,0.0263172664,3.1,2065307,31,2
object,21148743810155,52.8390203,-27.9742407,21.706646799999998,galaxySED/Const.25E09.1Z.spec.gz,0.620000005,0.0036641513,0.00136073411,-0.0018393993399999998,0,0,sersic2d,0.10785557800000001,0.0747216124,170.295082,1,CCM,2.11376967,3.58525137,CCM,0.026317425499999998,3.1,2065307,31,3
object,21170207244395,52.901379799999994,-27.7334337,22.5420501,galaxySED/Exp.12E09.02Z.spec.gz,0.620000005,0.000765075674,0.0031268054200000004,-0.00165176392,0,0,sersic2d,0.606809672,0.303252223,6.84552642,1,CCM,0.883181414,4.19278053,CCM,0.0231075845,3.1,2067403,128,0
object,21170207245419,52.90141379999999,-27.733201399999995,22.5420501,galaxySED/Exp.12E09.02Z.spec.gz,0.620000005,0.000765075674,0.0031268054200000004,-0.00165176392,0,0,sersic2d,0.606809672,0.303252223,6.84552642,1,CCM,0.883181414,4.19278053,CCM,0.023109365899999998,3.1,2067403,128,1
object,21194015244395,53.590783900000005,-28.5442565,21.1128299,galaxySED/Const.40E08.1Z.spec.gz,0.620000005,0.00458626868,-0.0097583076,0.008029222490000001,0,0,sersic2d,0.025388377900000002,0.00867677228,56.015266700000005,1,CCM,2.10348455,2.50599239,CCM,0.021756565,3.1,2069728,128,0
object,21194015245419,53.5908182,-28.544024199999996,21.1128299,galaxySED/Const.40E08.1Z.spec.gz,0.620000005,0.00458626868,-0.0097583076,0.008029222490000001,0,0,sersic2d,0.025388377900000002,0.00867677228,56.015266700000005,1,CCM,1.27167597,1.40397787,CCM,0.0217552235,3.1,2069728,128,1
object,21240330367083,53.751111800000004,-28.065692699999996,22.5436471,galaxySED/Const.10E10.1Z.spec.gz,0.620000005,0.0103511587,-0.00464445818,-0.000732779503,0,0,sersic2d,0.138451159,0.06898109940000001,66.7486966,1,CCM,1.45094102,3.05556823,CCM,0.0316322798,3.1,2074251,31,0
object,21240330368107,53.751804500000006,-28.065405900000002,22.5436471,galaxySED/Const.10E10.1Z.spec.gz,0.620000005,0.0103511587,-0.00464445818,-0.000732779503,0,0,sersic2d,0.138451159,0.06898109940000001,66.7486966,1,CCM,1.45094102,4.23206746,CCM,0.0316910252,3.1,2074251,31,1
object,21240330369131,53.7518339,-28.065092,22.5436471,galaxySED/Const.10E10.1Z.spec.gz,0.620000005,0.0103511587,-0.00464445818,-0.000732779503,0,0,sersic2d,0.138451159,0.06898109940000001,66.7486966,1,CCM,1.45094102,2.63789645,CCM,0.0316925746,3.1,2074251,31,2
