-1.163758 -0.054054 -0.175330 0.000019
-1.163758 -0.053960 -0.175326 0.000019
-1.163758 -0.053866 -0.175322 0.000019
-1.163758 -0.053773 -0.175318 0.000020
-1.163758 -0.053679 -0.175314 0.000020
-1.163758 -0.053585 -0.175310 0.000020
-1.163758 -0.053491 -0.175306 0.000020
-1.163758 -0.053397 -0.175302 0.000020
-1.163758 -0.053303 -0.175298 0.000021
-1.163758 -0.053209 -0.175294 0.000021
-1.163758 -0.053116 -0.175290 0.000021
-1.163758 -0.053022 -0.175286 0.000021
-1.163851 -0.052834 -0.175365 0.000017
-1.163758 -0.052928 -0.175282 0.000021
-1.163758 -0.052834 -0.175278 0.000021
-1.163851 -0.052740 -0.175361 0.000018
-1.163851 -0.052646 -0.175357 0.000018
-1.163851 -0.052553 -0.175353 0.000018
-1.163851 -0.052459 -0.175350 0.000018
-1.163851 -0.052365 -0.175346 0.000018
-1.163851 -0.052271 -0.175342 0.000019
-1.163851 -0.052177 -0.175338 0.000019
-1.163851 -0.052083 -0.175334 0.000019
-1.163851 -0.051989 -0.175330 0.000019
-1.163851 -0.051896 -0.175326 0.000019
-1.163945 -0.051520 -0.175398 0.000016
-1.163851 -0.051802 -0.175322 0.000019
-1.163851 -0.051708 -0.175318 0.000020
-1.163851 -0.051614 -0.175315 0.000020
-1.163851 -0.051520 -0.175311 0.000020
-1.163945 -0.051426 -0.175394 0.000016
-1.163945 -0.051333 -0.175390 0.000016
-1.163945 -0.051239 -0.175386 0.000017
-1.163945 -0.051145 -0.175383 0.000017
-1.163945 -0.051051 -0.175379 0.000017
-1.163945 -0.050957 -0.175375 0.000017
-1.163945 -0.050863 -0.175371 0.000017
-1.163945 -0.050770 -0.175367 0.000018
-1.163945 -0.050676 -0.175364 0.000018
-1.163945 -0.050582 -0.175360 0.000018
-1.163945 -0.050488 -0.175356 0.000018
-1.163945 -0.050394 -0.175352 0.000018
-1.164039 -0.050206 -0.175432 0.000015
-1.163945 -0.050300 -0.175348 0.000018
-1.163945 -0.050206 -0.175345 0.000019
-1.164039 -0.050113 -0.175428 0.000015
-1.164039 -0.050019 -0.175424 0.000015
-1.164039 -0.049925 -0.175421 0.000015
-1.164039 -0.049831 -0.175417 0.000015
-1.164039 -0.049737 -0.175413 0.000016
-1.164039 -0.049643 -0.175410 0.000016
-1.164133 -0.048893 -0.175467 0.000013
-1.164039 -0.049550 -0.175406 0.000016
-1.164039 -0.049456 -0.175402 0.000016
-1.164039 -0.049362 -0.175398 0.000016
-1.164039 -0.049268 -0.175395 0.000016
-1.164039 -0.049174 -0.175391 0.000017
-1.164039 -0.049080 -0.175387 0.000017
-1.164039 -0.048986 -0.175384 0.000017
-1.164039 -0.048893 -0.175380 0.000017
-1.164133 -0.048799 -0.175464 0.000014
-1.164133 -0.048705 -0.175460 0.000014
-1.164133 -0.048611 -0.175456 0.000014
-1.164133 -0.048517 -0.175453 0.000014
-1.164133 -0.048423 -0.175449 0.000014
-1.164133 -0.048330 -0.175446 0.000014
-1.164133 -0.048236 -0.175442 0.000014
-1.164133 -0.048142 -0.175438 0.000015
-1.164133 -0.048048 -0.175435 0.000015
-1.164133 -0.047954 -0.175431 0.000015
-1.164133 -0.047860 -0.175428 0.000015
-1.164133 -0.047767 -0.175424 0.000015
-1.164133 -0.047673 -0.175420 0.000015
-1.164133 -0.047579 -0.175417 0.000015
-1.164227 -0.047485 -0.175501 0.000012
-1.164227 -0.047391 -0.175497 0.000012
-1.164133 -0.047485 -0.175413 0.000016
-1.164227 -0.047297 -0.175493 0.000012
-1.164227 -0.047203 -0.175490 0.000013
-1.164227 -0.047110 -0.175486 0.000013
-1.164227 -0.047016 -0.175483 0.000013
-1.164227 -0.046922 -0.175479 0.000013
-1.164227 -0.046828 -0.175476 0.000013
-1.164227 -0.046734 -0.175472 0.000013
-1.164227 -0.046640 -0.175469 0.000013
-1.164227 -0.046547 -0.175465 0.000014
-1.164227 -0.046453 -0.175462 0.000014
-1.164227 -0.046359 -0.175458 0.000014
-1.164227 -0.046265 -0.175455 0.000014
-1.164321 -0.046077 -0.175535 0.000011
-1.164321 -0.045983 -0.175532 0.000011
-1.164321 -0.045890 -0.175529 0.000011
-1.164227 -0.046171 -0.175452 0.000014
-1.164227 -0.046077 -0.175448 0.000014
-1.164321 -0.045796 -0.175525 0.000011
-1.164321 -0.045702 -0.175522 0.000011
-1.164321 -0.045608 -0.175518 0.000012
-1.164321 -0.045514 -0.175515 0.000012
-1.164321 -0.045420 -0.175511 0.000012
-1.164321 -0.045327 -0.175508 0.000012
-1.164321 -0.045233 -0.175505 0.000012
-1.164321 -0.045139 -0.175501 0.000012
-1.164321 -0.045045 -0.175498 0.000012
-1.164321 -0.044951 -0.175495 0.000012
-1.164321 -0.044857 -0.175491 0.000013
-1.164321 -0.044764 -0.175488 0.000013
-1.164414 -0.044576 -0.175568 0.000010
-1.164321 -0.044670 -0.175484 0.000013
-1.164321 -0.044576 -0.175481 0.000013
-1.164414 -0.044482 -0.175565 0.000010
-1.164414 -0.044388 -0.175562 0.000010
-1.164414 -0.044294 -0.175558 0.000010
-1.164414 -0.044200 -0.175555 0.000010
-1.164414 -0.044107 -0.175552 0.000010
-1.164414 -0.044013 -0.175549 0.000010
-1.164414 -0.043919 -0.175545 0.000011
-1.164414 -0.043825 -0.175542 0.000011
-1.164414 -0.043731 -0.175539 0.000011
-1.164414 -0.043637 -0.175535 0.000011
-1.164508 -0.043074 -0.175603 0.000008
-1.164508 -0.042980 -0.175600 0.000009
-1.164508 -0.042887 -0.175597 0.000009
-1.164508 -0.042793 -0.175594 0.000009
-1.164508 -0.042699 -0.175590 0.000009
-1.164508 -0.042605 -0.175587 0.000009
-1.164508 -0.042511 -0.175584 0.000009
-1.164508 -0.042417 -0.175581 0.000009
-1.164508 -0.042324 -0.175578 0.000009
-1.164508 -0.042230 -0.175575 0.000010
-1.164508 -0.042136 -0.175571 0.000010
-1.164414 -0.043544 -0.175532 0.000011
-1.164414 -0.043450 -0.175529 0.000011
-1.164414 -0.043356 -0.175526 0.000011
-1.164414 -0.043262 -0.175522 0.000011
-1.164414 -0.043168 -0.175519 0.000012
-1.164414 -0.043074 -0.175516 0.000012
-1.164508 -0.042042 -0.175568 0.000010
-1.164508 -0.041948 -0.175565 0.000010
-1.164508 -0.041854 -0.175562 0.000010
-1.164508 -0.041761 -0.175559 0.000010
-1.164508 -0.041667 -0.175556 0.000010
-1.164508 -0.041573 -0.175553 0.000010
-1.164602 -0.041479 -0.175637 0.000007
-1.164602 -0.041385 -0.175634 0.000007
-1.164508 -0.041479 -0.175550 0.000010
-1.164602 -0.041291 -0.175631 0.000008
-1.164602 -0.041197 -0.175628 0.000008
-1.164602 -0.041104 -0.175625 0.000008
-1.164602 -0.041010 -0.175621 0.000008
-1.164602 -0.040916 -0.175618 0.000008
-1.164602 -0.040822 -0.175615 0.000008
-1.164602 -0.040728 -0.175612 0.000008
-1.164602 -0.040634 -0.175609 0.000008
-1.164602 -0.040541 -0.175606 0.000008
-1.164602 -0.040447 -0.175603 0.000009
-1.164602 -0.040353 -0.175600 0.000009
-1.164602 -0.040259 -0.175597 0.000009
-1.164696 -0.039884 -0.175673 0.000006
-1.164602 -0.040165 -0.175594 0.000009
-1.164602 -0.040071 -0.175591 0.000009
-1.164602 -0.039977 -0.175588 0.000009
-1.164602 -0.039884 -0.175585 0.000009
-1.164696 -0.039790 -0.175670 0.000006
-1.164696 -0.039696 -0.175667 0.000006
-1.164696 -0.039602 -0.175664 0.000007
-1.164696 -0.039508 -0.175661 0.000007
-1.164696 -0.039414 -0.175658 0.000007
-1.164696 -0.039321 -0.175655 0.000007
-1.164696 -0.039227 -0.175652 0.000007
-1.164696 -0.039133 -0.175649 0.000007
-1.164696 -0.039039 -0.175646 0.000007
-1.164696 -0.038945 -0.175643 0.000007
-1.164696 -0.038851 -0.175640 0.000007
-1.164696 -0.038758 -0.175637 0.000007
-1.164696 -0.038664 -0.175634 0.000008
-1.164696 -0.038570 -0.175631 0.000008
-1.164696 -0.038476 -0.175629 0.000008
-1.164696 -0.038382 -0.175626 0.000008
-1.164790 -0.038194 -0.175707 0.000005
-1.164696 -0.038288 -0.175623 0.000008
-1.164696 -0.038194 -0.175620 0.000008
-1.164790 -0.038101 -0.175704 0.000005
-1.164790 -0.038007 -0.175702 0.000005
-1.164790 -0.037913 -0.175699 0.000005
-1.164790 -0.037819 -0.175696 0.000006
-1.164790 -0.037725 -0.175693 0.000006
-1.164790 -0.037631 -0.175690 0.000006
-1.164790 -0.037538 -0.175687 0.000006
-1.164790 -0.037444 -0.175685 0.000006
-1.164790 -0.037350 -0.175682 0.000006
-1.164790 -0.037256 -0.175679 0.000006
-1.164790 -0.037162 -0.175676 0.000006
-1.164790 -0.037068 -0.175674 0.000006
-1.164790 -0.036974 -0.175671 0.000006
-1.164790 -0.036881 -0.175668 0.000007
-1.164884 -0.036411 -0.175742 0.000004
-1.164884 -0.036318 -0.175739 0.000004
-1.164884 -0.036224 -0.175736 0.000004
-1.164884 -0.036130 -0.175733 0.000005
-1.164790 -0.036787 -0.175665 0.000007
-1.164790 -0.036693 -0.175662 0.000007
-1.164790 -0.036599 -0.175660 0.000007
-1.164790 -0.036505 -0.175657 0.000007
-1.164790 -0.036411 -0.175654 0.000007
-1.164884 -0.036036 -0.175731 0.000005
-1.164884 -0.035942 -0.175728 0.000005
-1.164884 -0.035848 -0.175725 0.000005
-1.164884 -0.035755 -0.175723 0.000005
-1.164884 -0.035661 -0.175720 0.000005
-1.164884 -0.035567 -0.175717 0.000005
-1.164884 -0.035473 -0.175715 0.000005
-1.164884 -0.035379 -0.175712 0.000005
-1.164884 -0.035285 -0.175709 0.000005
-1.164884 -0.035191 -0.175707 0.000005
-1.164884 -0.035098 -0.175704 0.000005
-1.164884 -0.035004 -0.175702 0.000006
-1.164884 -0.034910 -0.175699 0.000006
-1.164884 -0.034816 -0.175696 0.000006
-1.164884 -0.034722 -0.175694 0.000006
-1.164884 -0.034628 -0.175691 0.000006
-1.164977 -0.034535 -0.175776 0.000003
-1.164977 -0.034441 -0.175773 0.000003
-1.164884 -0.034535 -0.175689 0.000006
-1.164977 -0.034347 -0.175771 0.000004
-1.164977 -0.034253 -0.175768 0.000004
-1.164977 -0.034159 -0.175766 0.000004
-1.164977 -0.034065 -0.175763 0.000004
-1.164977 -0.033971 -0.175761 0.000004
-1.164977 -0.033878 -0.175758 0.000004
-1.164977 -0.033784 -0.175755 0.000004
-1.164977 -0.033690 -0.175753 0.000004
-1.164977 -0.033596 -0.175750 0.000004
-1.164977 -0.033502 -0.175748 0.000004
-1.164977 -0.033408 -0.175745 0.000004
-1.164977 -0.033315 -0.175743 0.000004
-1.164977 -0.033221 -0.175740 0.000004
-1.164977 -0.033127 -0.175738 0.000005
-1.164977 -0.033033 -0.175736 0.000005
-1.164977 -0.032939 -0.175733 0.000005
-1.164977 -0.032845 -0.175731 0.000005
-1.164977 -0.032752 -0.175728 0.000005
-1.165071 -0.032470 -0.175808 0.000003
-1.165071 -0.032376 -0.175806 0.000003
-1.164977 -0.032658 -0.175726 0.000005
-1.164977 -0.032564 -0.175723 0.000005
-1.164977 -0.032470 -0.175721 0.000005
-1.165071 -0.032282 -0.175803 0.000003
-1.165071 -0.032188 -0.175801 0.000003
-1.165071 -0.032095 -0.175799 0.000003
-1.165071 -0.032001 -0.175796 0.000003
-1.165071 -0.031907 -0.175794 0.000003
-1.165071 -0.031813 -0.175791 0.000003
-1.165071 -0.031719 -0.175789 0.000003
-1.165071 -0.031625 -0.175787 0.000003
-1.165071 -0.031532 -0.175784 0.000003
-1.165071 -0.031438 -0.175782 0.000003
-1.165071 -0.031344 -0.175780 0.000003
-1.165071 -0.031250 -0.175777 0.000003
-1.165071 -0.031156 -0.175775 0.000004
-1.165071 -0.031062 -0.175773 0.000004
-1.165071 -0.030968 -0.175770 0.000004
-1.165071 -0.030875 -0.175768 0.000004
-1.165071 -0.030781 -0.175766 0.000004
-1.165071 -0.030687 -0.175763 0.000004
-1.165071 -0.030593 -0.175761 0.000004
-1.165071 -0.030499 -0.175759 0.000004
-1.165165 -0.030405 -0.175844 0.000002
-1.165165 -0.030312 -0.175842 0.000002
-1.165071 -0.030405 -0.175756 0.000004
-1.165165 -0.030218 -0.175839 0.000002
-1.165165 -0.030124 -0.175837 0.000002
-1.165165 -0.030030 -0.175835 0.000002
-1.165165 -0.029936 -0.175833 0.000002
-1.165165 -0.029842 -0.175830 0.000002
-1.165165 -0.029748 -0.175828 0.000002
-1.165165 -0.029655 -0.175826 0.000002
-1.165165 -0.029561 -0.175824 0.000002
-1.165165 -0.029467 -0.175821 0.000002
-1.165165 -0.029373 -0.175819 0.000002
-1.165165 -0.029279 -0.175817 0.000003
-1.165165 -0.029185 -0.175815 0.000003
-1.165165 -0.029092 -0.175813 0.000003
-1.165165 -0.028998 -0.175810 0.000003
-1.165165 -0.028904 -0.175808 0.000003
-1.165165 -0.028810 -0.175806 0.000003
-1.165165 -0.028716 -0.175804 0.000003
-1.165165 -0.028622 -0.175802 0.000003
-1.165259 -0.028059 -0.175877 0.000001
-1.165259 -0.027965 -0.175874 0.000001
-1.165259 -0.027872 -0.175872 0.000001
-1.165259 -0.027778 -0.175870 0.000001
-1.165259 -0.027684 -0.175868 0.000001
-1.165259 -0.027590 -0.175866 0.000001
-1.165259 -0.027496 -0.175864 0.000001
-1.165259 -0.027402 -0.175862 0.000002
-1.165259 -0.027309 -0.175860 0.000002
-1.165259 -0.027215 -0.175858 0.000002
-1.165259 -0.027121 -0.175856 0.000002
-1.165259 -0.027027 -0.175854 0.000002
-1.165259 -0.026933 -0.175852 0.000002
-1.165259 -0.026839 -0.175850 0.000002
-1.165259 -0.026745 -0.175848 0.000002
-1.165259 -0.026652 -0.175846 0.000002
-1.165259 -0.026558 -0.175844 0.000002
-1.165259 -0.026464 -0.175842 0.000002
-1.165259 -0.026370 -0.175840 0.000002
-1.165259 -0.026276 -0.175838 0.000002
-1.165259 -0.026182 -0.175836 0.000002
-1.165259 -0.026089 -0.175834 0.000002
-1.165259 -0.025995 -0.175832 0.000002
-1.165259 -0.025901 -0.175830 0.000002
-1.165259 -0.025807 -0.175828 0.000002
-1.165353 -0.025619 -0.175912 0.000001
-1.165259 -0.025713 -0.175826 0.000002
-1.165259 -0.025619 -0.175824 0.000002
-1.165165 -0.028529 -0.175800 0.000003
-1.165165 -0.028435 -0.175798 0.000003
-1.165165 -0.028341 -0.175795 0.000003
-1.165165 -0.028247 -0.175793 0.000003
-1.165165 -0.028153 -0.175791 0.000003
-1.165165 -0.028059 -0.175789 0.000003
-1.165353 -0.025526 -0.175910 0.000001
-1.165353 -0.025432 -0.175908 0.000001
-1.165353 -0.025338 -0.175906 0.000001
-1.165353 -0.025244 -0.175904 0.000001
-1.165353 -0.025150 -0.175902 0.000001
-1.165353 -0.025056 -0.175900 0.000001
-1.165353 -0.024962 -0.175898 0.000001
-1.165353 -0.024869 -0.175897 0.000001
-1.165353 -0.024775 -0.175895 0.000001
-1.165353 -0.024681 -0.175893 0.000001
-1.165353 -0.024587 -0.175891 0.000001
-1.165353 -0.024493 -0.175889 0.000001
-1.165353 -0.024399 -0.175887 0.000001
-1.165353 -0.024306 -0.175886 0.000001
-1.165353 -0.024212 -0.175884 0.000001
-1.165353 -0.024118 -0.175882 0.000001
-1.165353 -0.024024 -0.175880 0.000001
-1.165353 -0.023930 -0.175878 0.000001
-1.165353 -0.023836 -0.175877 0.000001
-1.165353 -0.023742 -0.175875 0.000001
-1.165353 -0.023649 -0.175873 0.000001
-1.165353 -0.023555 -0.175871 0.000001
-1.165353 -0.023461 -0.175870 0.000001
-1.165353 -0.023367 -0.175868 0.000002
-1.165353 -0.023273 -0.175866 0.000002
-1.165353 -0.023179 -0.175864 0.000002
-1.165353 -0.023086 -0.175863 0.000002
-1.165353 -0.022992 -0.175861 0.000002
-1.165447 -0.022804 -0.175945 0.000000
-1.165447 -0.022710 -0.175943 0.000000
-1.165447 -0.022616 -0.175941 0.000000
-1.165353 -0.022898 -0.175859 0.000002
-1.165353 -0.022804 -0.175857 0.000002
-1.165447 -0.022523 -0.175940 0.000000
-1.165447 -0.022429 -0.175938 0.000000
-1.165447 -0.022335 -0.175936 0.000000
-1.165447 -0.022241 -0.175935 0.000000
-1.165447 -0.022147 -0.175933 0.000000
-1.165447 -0.022053 -0.175931 0.000000
-1.165447 -0.021959 -0.175930 0.000000
-1.165447 -0.021866 -0.175928 0.000000
-1.165447 -0.021772 -0.175926 0.000000
-1.165447 -0.021678 -0.175925 0.000000
-1.165447 -0.021584 -0.175923 0.000001
-1.165447 -0.021490 -0.175922 0.000001
-1.165447 -0.021396 -0.175920 0.000001
-1.165447 -0.021303 -0.175918 0.000001
-1.165447 -0.021209 -0.175917 0.000001
-1.165447 -0.021115 -0.175915 0.000001
-1.165447 -0.021021 -0.175914 0.000001
-1.165447 -0.020927 -0.175912 0.000001
-1.165447 -0.020833 -0.175911 0.000001
-1.165447 -0.020739 -0.175909 0.000001
-1.165447 -0.020646 -0.175907 0.000001
-1.165447 -0.020552 -0.175906 0.000001
-1.165447 -0.020458 -0.175904 0.000001
-1.165447 -0.020364 -0.175903 0.000001
-1.165447 -0.020270 -0.175901 0.000001
-1.165447 -0.020176 -0.175900 0.000001
-1.165447 -0.020083 -0.175898 0.000001
-1.165447 -0.019989 -0.175897 0.000001
-1.165447 -0.019895 -0.175895 0.000001
-1.165447 -0.019801 -0.175894 0.000001
-1.165541 -0.019707 -0.175980 -0.000000
-1.165541 -0.019613 -0.175978 -0.000000
-1.165447 -0.019707 -0.175892 0.000001
-1.165541 -0.019520 -0.175977 -0.000000
-1.165541 -0.019426 -0.175975 -0.000000
-1.165541 -0.019332 -0.175974 -0.000000
-1.165541 -0.019238 -0.175972 -0.000000
-1.165541 -0.019144 -0.175971 -0.000000
-1.165541 -0.019050 -0.175970 -0.000000
-1.165541 -0.018956 -0.175968 -0.000000
-1.165541 -0.018863 -0.175967 -0.000000
-1.165541 -0.018769 -0.175965 -0.000000
-1.165541 -0.018675 -0.175964 -0.000000
-1.165541 -0.018581 -0.175963 -0.000000
-1.165541 -0.018487 -0.175961 0.000000
-1.165541 -0.018393 -0.175960 0.000000
-1.165541 -0.018300 -0.175958 0.000000
-1.165541 -0.018206 -0.175957 0.000000
-1.165541 -0.018112 -0.175956 0.000000
-1.165541 -0.018018 -0.175954 0.000000
-1.165541 -0.017924 -0.175953 0.000000
-1.165541 -0.017830 -0.175952 0.000000
-1.165541 -0.017736 -0.175950 0.000000
-1.165541 -0.017643 -0.175949 0.000000
-1.165541 -0.017549 -0.175948 0.000000
-1.165541 -0.017455 -0.175946 0.000000
-1.165541 -0.017361 -0.175945 0.000000
-1.165541 -0.017267 -0.175944 0.000000
-1.165541 -0.017173 -0.175943 0.000000
-1.165541 -0.017080 -0.175941 0.000000
-1.165541 -0.016986 -0.175940 0.000000
-1.165541 -0.016892 -0.175939 0.000000
-1.165541 -0.016798 -0.175937 0.000000
-1.165541 -0.016704 -0.175936 0.000000
-1.165541 -0.016610 -0.175935 0.000000
-1.165634 -0.015953 -0.176014 -0.000001
-1.165634 -0.015860 -0.176013 -0.000001
-1.165541 -0.016517 -0.175934 0.000000
-1.165541 -0.016423 -0.175932 0.000000
-1.165541 -0.016329 -0.175931 0.000001
-1.165541 -0.016235 -0.175930 0.000001
-1.165541 -0.016141 -0.175929 0.000001
-1.165541 -0.016047 -0.175928 0.000001
-1.165541 -0.015953 -0.175926 0.000001
-1.165634 -0.015766 -0.176011 -0.000001
-1.165634 -0.015672 -0.176010 -0.000001
-1.165634 -0.015578 -0.176009 -0.000001
-1.165634 -0.015484 -0.176008 -0.000000
-1.165634 -0.015390 -0.176007 -0.000000
-1.165634 -0.015297 -0.176006 -0.000000
-1.165634 -0.015203 -0.176004 -0.000000
-1.165634 -0.015109 -0.176003 -0.000000
-1.165634 -0.015015 -0.176002 -0.000000
-1.165634 -0.014921 -0.176001 -0.000000
-1.165634 -0.014827 -0.176000 -0.000000
-1.165634 -0.014733 -0.175999 -0.000000
-1.165634 -0.014640 -0.175998 -0.000000
-1.165634 -0.014546 -0.175997 -0.000000
-1.165634 -0.014452 -0.175996 -0.000000
-1.165634 -0.014358 -0.175995 -0.000000
-1.165634 -0.014264 -0.175993 -0.000000
-1.165634 -0.014170 -0.175992 -0.000000
-1.165634 -0.014077 -0.175991 -0.000000
-1.165634 -0.013983 -0.175990 -0.000000
-1.165634 -0.013889 -0.175989 -0.000000
-1.165634 -0.013795 -0.175988 -0.000000
-1.165634 -0.013701 -0.175987 -0.000000
-1.165634 -0.013607 -0.175986 -0.000000
-1.165634 -0.013514 -0.175985 -0.000000
-1.165634 -0.013420 -0.175984 -0.000000
-1.165634 -0.013326 -0.175983 -0.000000
-1.165634 -0.013232 -0.175982 -0.000000
-1.165634 -0.013138 -0.175981 -0.000000
-1.165634 -0.013044 -0.175980 -0.000000
-1.165634 -0.012950 -0.175979 -0.000000
-1.165634 -0.012857 -0.175978 -0.000000
-1.165634 -0.012763 -0.175977 -0.000000
-1.165634 -0.012669 -0.175976 0.000000
-1.165634 -0.012575 -0.175975 0.000000
-1.165634 -0.012481 -0.175974 0.000000
-1.165634 -0.012387 -0.175974 0.000000
-1.165634 -0.012294 -0.175973 0.000000
-1.165634 -0.012200 -0.175972 0.000000
-1.165634 -0.012106 -0.175971 0.000000
-1.165634 -0.012012 -0.175970 0.000000
-1.165634 -0.011918 -0.175969 0.000000
-1.165634 -0.011824 -0.175968 0.000000
-1.165634 -0.011730 -0.175967 0.000000
-1.165634 -0.011637 -0.175966 0.000000
-1.165634 -0.011543 -0.175965 0.000000
-1.165634 -0.011449 -0.175965 0.000000
-1.165634 -0.011355 -0.175964 0.000000
-1.165634 -0.011261 -0.175963 0.000000
-1.165634 -0.011167 -0.175962 0.000000
-1.165728 -0.010980 -0.176048 -0.000001
-1.165634 -0.011074 -0.175961 0.000000
-1.165634 -0.010980 -0.175960 0.000000
-1.165728 -0.010886 -0.176047 -0.000001
-1.165728 -0.010792 -0.176046 -0.000001
-1.165728 -0.010698 -0.176045 -0.000001
-1.165728 -0.010604 -0.176045 -0.000001
-1.165728 -0.010511 -0.176044 -0.000001
-1.165728 -0.010417 -0.176043 -0.000001
-1.165728 -0.010323 -0.176042 -0.000001
-1.165728 -0.010229 -0.176042 -0.000001
-1.165728 -0.010135 -0.176041 -0.000001
-1.165728 -0.010041 -0.176040 -0.000000
-1.165728 -0.009947 -0.176039 -0.000000
-1.165728 -0.009854 -0.176038 -0.000000
-1.165728 -0.009760 -0.176038 -0.000000
-1.165728 -0.009666 -0.176037 -0.000000
-1.165728 -0.009572 -0.176036 -0.000000
-1.165728 -0.009478 -0.176036 -0.000000
-1.165728 -0.009384 -0.176035 -0.000000
-1.165728 -0.009291 -0.176034 -0.000000
-1.165728 -0.009197 -0.176034 -0.000000
-1.165728 -0.009103 -0.176033 -0.000000
-1.165728 -0.009009 -0.176032 -0.000000
-1.165728 -0.008915 -0.176031 -0.000000
-1.165728 -0.008821 -0.176031 -0.000000
-1.165728 -0.008727 -0.176030 -0.000000
-1.165728 -0.008634 -0.176030 -0.000000
-1.165728 -0.008540 -0.176029 -0.000000
-1.165728 -0.008446 -0.176028 -0.000000
-1.165728 -0.008352 -0.176028 -0.000000
-1.165728 -0.008258 -0.176027 -0.000000
-1.165728 -0.008164 -0.176026 -0.000000
-1.165728 -0.008071 -0.176026 -0.000000
-1.165728 -0.007977 -0.176025 -0.000000
-1.165728 -0.007883 -0.176025 -0.000000
-1.165728 -0.007789 -0.176024 -0.000000
-1.165728 -0.007695 -0.176023 -0.000000
-1.165728 -0.007601 -0.176023 -0.000000
-1.165728 -0.007508 -0.176022 -0.000000
-1.165728 -0.007414 -0.176022 -0.000000
-1.165728 -0.007320 -0.176021 -0.000000
-1.165728 -0.007226 -0.176021 -0.000000
-1.165728 -0.007132 -0.176020 -0.000000
-1.165728 -0.007038 -0.176020 -0.000000
-1.165728 -0.006944 -0.176019 -0.000000
-1.165728 -0.006851 -0.176019 -0.000000
-1.165728 -0.006757 -0.176018 -0.000000
-1.165728 -0.006663 -0.176017 -0.000000
-1.165728 -0.006569 -0.176017 -0.000000
-1.165728 -0.006475 -0.176017 -0.000000
-1.165728 -0.006381 -0.176016 -0.000000
-1.165728 -0.006288 -0.176016 -0.000000
-1.165728 -0.006194 -0.176015 -0.000000
-1.165728 -0.006100 -0.176015 -0.000000
-1.165728 -0.006006 -0.176014 -0.000000
-1.165728 -0.005912 -0.176014 -0.000000
-1.165728 -0.005818 -0.176013 -0.000000
-1.165728 -0.005724 -0.176013 -0.000000
-1.165728 -0.005631 -0.176012 -0.000000
-1.165728 -0.005537 -0.176012 -0.000000
-1.165728 -0.005443 -0.176012 -0.000000
-1.165728 -0.005349 -0.176011 -0.000000
-1.165728 -0.005255 -0.176011 -0.000000
-1.165728 -0.005161 -0.176010 -0.000000
-1.165728 -0.005068 -0.176010 -0.000000
-1.165728 -0.004974 -0.176010 -0.000000
-1.165728 -0.004880 -0.176009 -0.000000
-1.165728 -0.004786 -0.176009 -0.000000
-1.165728 -0.004692 -0.176009 -0.000000
-1.165728 -0.004598 -0.176008 -0.000000
-1.165728 -0.004505 -0.176008 -0.000000
-1.165728 -0.004411 -0.176008 -0.000000
-1.165728 -0.004317 -0.176007 -0.000000
-1.165728 -0.004223 -0.176007 -0.000000
-1.165728 -0.004129 -0.176007 -0.000000
-1.165728 -0.004035 -0.176006 -0.000000
-1.165728 -0.003941 -0.176006 -0.000000
-1.165728 -0.003848 -0.176006 -0.000000
